TAX_ID,Accessibility,lat,lon
31150008400000200000000000,Seizable,-76.15013078,43.0266684
31150008400000100000000000,Seizable,-76.14538646,43.02667238
31150008400000100000000000,Seizable,-76.14494409,43.02668976
31150008400000200000000000,Greater Syracuse Land Bank,-76.15177746,43.02671529
31150008400000100000000000,Seizable,-76.14498483,43.02677523
31150008400000100000000000,Seizable,-76.14455386,43.02680279
31150008400000200000000000,Seizable,-76.14942063,43.02684917
31150008400000100000000000,SMNC,-76.14384144,43.02686111
31150008400000100000000000,Greater Syracuse Land Bank,-76.14576204,43.02688424
31150008400000200000000000,Seizable,-76.14924397,43.02689415
31150005500000200000000000,City-Owned,-76.12489842,43.02690658
31150008400000100000000000,Community Center,-76.14542558,43.0269617
31150008400000100000000000,SMNC,-76.14389109,43.02696465
31150008400000100000000000,Seizable,-76.14192822,43.02698392
31150008400000200000000000,SMNC,-76.15190007,43.02698592
31150008400000200000000000,Greater Syracuse Land Bank,-76.1490918,43.026991
31150008400000100000000000,Seizable,-76.14353526,43.02703396
31150008400000200000000000,SMNC,-76.14671561,43.02703539
31150008400000200000000000,Suspected Zombie Property,-76.14891514,43.02703598
31150008400000100000000000,Greater Syracuse Land Bank,-76.14490664,43.02713092
31150008100000000000000000,Seizable,-76.18334234,43.02713474
31150008400000100000000000,Seizable,-76.14357849,43.02713911
31150008400000100000000000,SMNC,-76.14615266,43.02717799
31150008400000200000000000,Suspected Zombie Property,-76.14832865,43.02718529
31150008400000200000000000,Greater Syracuse Land Bank,-76.15180201,43.02723774
31150008400000200000000000,Seizable,-76.15207092,43.02724133
31150009000000000000000000,City-Owned,-76.19737871,43.02728069
31150008400000100000000000,Greater Syracuse Land Bank,-76.14147432,43.0273361
31150008400000100000000000,SMNC,-76.14613126,43.0273375
31150008400000200000000000,Suspected Zombie Property,-76.15126668,43.0273378
31150008400000100000000000,Seizable,-76.14134075,43.02734844
31150008400000100000000000,Suspected Zombie Property,-76.14366495,43.02734942
31150008400000100000000000,Greater Syracuse Land Bank,-76.14578362,43.0273684
31150005500000100000000000,City-Owned,-76.12433714,43.02742005
31150008400000100000000000,SMNC,-76.14617179,43.02742302
31150008600000100000000000,City-Owned,-76.15879437,43.02744495
31150008400000200000000000,Greater Syracuse Land Bank,-76.14910846,43.02744563
31150008400000100000000000,Seizable,-76.14270572,43.02745178
31150005500000100000000000,Seizable,-76.12205492,43.02746324
31150008400000100000000000,Greater Syracuse Land Bank,-76.14413932,43.0274823
31150008400000200000000000,Greater Syracuse Land Bank,-76.15053113,43.02752516
31150008400000100000000000,Greater Syracuse Land Bank,-76.1447418,43.02753931
31150008400000100000000000,Seizable,-76.14269495,43.02754877
31150008400000200000000000,Seizable,-76.14869862,43.02754998
31150008400000200000000000,Greater Syracuse Land Bank,-76.14852196,43.02759495
31150008300000000000000000,Seizable,-76.1566734,43.02759918
31150008300000000000000000,City Park,-76.15739499,43.02761837
31150008400000100000000000,Seizable,-76.14313402,43.02761898
31150008400000200000000000,Greater Syracuse Land Bank,-76.15196989,43.02762194
31150008400000100000000000,SMNC,-76.14271634,43.02765739
31150005500000000000000000,Suspected Zombie Property,-76.11365696,43.02768191
31150008400000200000000000,Greater Syracuse Land Bank,-76.14836977,43.02769178
31150008300000000000000000,Seizable,-76.15814013,43.02773691
31150005100000000000000000,Seizable,-76.13151684,43.02776773
31150005100000000000000000,City-Owned,-76.12595895,43.0277773
31150008800000100000000000,Seizable,-76.18200353,43.02779078
31150005500000000000000000,City-Owned,-76.11480284,43.02779078
31150008400000200000000000,Greater Syracuse Land Bank,-76.1478398,43.0278267
31150008400000100000000000,Greater Syracuse Land Bank,-76.1420254,43.02783262
31150008400000100000000000,Seizable,-76.14165367,43.02785903
31150008300000000000000000,Greater Syracuse Land Bank,-76.15755908,43.02787607
31150008300000000000000000,Suspected Zombie Property,-76.15295652,43.02792885
31150008400000100000000000,SMNC,-76.14498528,43.02793963
31150008400000100000000000,Seizable,-76.1420489,43.02795214
31150008400000100000000000,Seizable,-76.14442618,43.02795644
31150008600000100000000000,City-Owned,-76.1598908,43.02798408
31150008600000100000000000,City-Owned,-76.16181588,43.02798692
31150008400000100000000000,Seizable,-76.14392491,43.0279962
31150008300000000000000000,City Park,-76.16207196,43.02800615
31150008400000100000000000,Seizable,-76.14325087,43.02803327
31150008400000200000000000,Greater Syracuse Land Bank,-76.14873254,43.0280412
31150008600000100000000000,City-Owned,-76.16165794,43.02806319
31150008400000000000000000,SMNC,-76.14655885,43.02806529
31150008200000000000000000,Seizable,-76.16411101,43.02811127
31150008400000000000000000,SMNC,-76.14633744,43.028131
31150008400000100000000000,Seizable,-76.1432814,43.02813247
31150008400000200000000000,Seizable,-76.15042432,43.02813742
31150005500000100000000000,Suspected Zombie Property,-76.11218033,43.02814876
31150008400000000000000000,SMNC,-76.14660794,43.02816223
31150008600000100000000000,Seizable,-76.16216276,43.02817638
31150008300000000000000000,City-Owned,-76.16111368,43.02818796
31150008400000100000000000,Seizable,-76.14168876,43.02819713
31150008600000100000000000,City-Owned,-76.16113739,43.02819925
31150008600000100000000000,City-Owned,-76.16102782,43.02820784
31150008600000100000000000,Seizable,-76.15866746,43.02823084
31150008400000000000000000,SMNC,-76.14621603,43.02824038
31150008400000000000000000,Suspected Zombie Property,-76.14602996,43.02825393
31150008400000000000000000,Seizable,-76.14581991,43.02826892
31150008600000100000000000,Seizable,-76.15944437,43.02827083
31150008300000000000000000,Greater Syracuse Land Bank,-76.15564652,43.02829019
31150008600000100000000000,Seizable,-76.16057331,43.02830319
31150008400000100000000000,Seizable,-76.14418232,43.02830753
31150008300000000000000000,Seizable,-76.15336885,43.02831249
31150008400000100000000000,Greater Syracuse Land Bank,-76.14396392,43.0283169
31150008400000000000000000,Seizable,-76.14342387,43.02833993
31150008900000000000000000,Suspected Zombie Property,-76.18612762,43.02835707
31150008900000000000000000,Seizable,-76.18636109,43.02838771
31150008400000000000000000,Greater Syracuse Land Bank,-76.14284252,43.02845114
31150008400000000000000000,Greater Syracuse Land Bank,-76.14338391,43.0284583
31150008600000100000000000,Greater Syracuse Land Bank,-76.15803205,43.02847502
31150008800000100000000000,City-Owned,-76.17786729,43.02849937
31150008600000100000000000,City-Owned,-76.16207071,43.02850542
31150008600000100000000000,Seizable,-76.16157645,43.0285192
31150008700000100000000000,Suspected Zombie Property,-76.17514113,43.02855281
31150005500000200000000000,City-Owned,-76.12503733,43.02855367
31150008700000000000000000,Seizable,-76.16448758,43.02858368
31150008400000200000000000,Seizable,-76.15024086,43.02858727
31150008600000100000000000,Greater Syracuse Land Bank,-76.15776636,43.02859721
31150008400000200000000000,Greater Syracuse Land Bank,-76.14910349,43.02861748
31150008400000000000000000,Seizable,-76.14219502,43.0286396
31150008400000000000000000,Greater Syracuse Land Bank,-76.15251024,43.02864147
31150008600000100000000000,Seizable,-76.1603115,43.02866993
31150008700000000000000000,Greater Syracuse Land Bank,-76.16458217,43.02868132
31150008400000000000000000,Seizable,-76.15213333,43.02869026
31150008600000100000000000,Seizable,-76.15775676,43.02873499
31150005500000000000000000,City Park,-76.11764707,43.02875147
31150008700000100000000000,Seizable,-76.17378915,43.02875263
31150008400000200000000000,Greater Syracuse Land Bank,-76.14973542,43.02877418
31150008700000000000000000,Greater Syracuse Land Bank,-76.16458343,43.028792
31150008300000000000000000,Seizable,-76.15331752,43.02879483
31150008700000100000000000,Suspected Zombie Property,-76.17444429,43.02879769
31150008600000100000000000,City-Owned,-76.15817438,43.0288167
31150008600000100000000000,SHA,-76.15629478,43.02886463
31150008700000000000000000,City Park,-76.16537195,43.0288684
31150008600000100000000000,Seizable,-76.16170285,43.0288687
31150008600000100000000000,Seizable,-76.15933679,43.0289036
31150008600000100000000000,Suspected Zombie Property,-76.15824211,43.0289378
31150008600000100000000000,Greater Syracuse Land Bank,-76.1580554,43.02895035
31150008400000100000000000,SMNC,-76.14422399,43.02895593
31150008400000200000000000,Seizable,-76.14877126,43.0289617
31150008600000100000000000,Greater Syracuse Land Bank,-76.15582054,43.02898611
31150008600000100000000000,Greater Syracuse Land Bank,-76.15885874,43.02899397
31150008400000100000000000,SMNC,-76.14433579,43.02905264
31150008600000100000000000,Greater Syracuse Land Bank,-76.16113956,43.02905541
31150008400000000000000000,SMNC,-76.14675498,43.02907036
31150008400000000000000000,Greater Syracuse Land Bank,-76.15233682,43.02911783
31150008400000100000000000,Greater Syracuse Land Bank,-76.1443586,43.02914292
31150008400000000000000000,Seizable,-76.15010877,43.02915323
31150008600000100000000000,Greater Syracuse Land Bank,-76.15676908,43.02916303
31150008600000100000000000,Greater Syracuse Land Bank,-76.15511438,43.029167
31150008400000000000000000,City-Owned,-76.1422804,43.02917842
31150008600000100000000000,Seizable,-76.16138846,43.02917858
31150008400000000000000000,Seizable,-76.14572764,43.02917937
31150008600000100000000000,Seizable,-76.15819413,43.02919198
31150008900000000000000000,Suspected Zombie Property,-76.19216056,43.02919597
31150008400000000000000000,City-Owned,-76.14365391,43.02921074
31150008400000000000000000,SMNC,-76.14682642,43.02922062
31150008600000100000000000,Seizable,-76.15944877,43.02922245
31150008400000000000000000,Seizable,-76.14592009,43.02924214
31150008600000100000000000,SMNC,-76.15774056,43.0292657
31150008400000000000000000,Greater Syracuse Land Bank,-76.1423473,43.02932641
31150008400000000000000000,SMNC,-76.14939093,43.0293906
31150008600000100000000000,Greater Syracuse Land Bank,-76.15380963,43.0294053
31150008600000200000000000,City-Owned,-76.1607607,43.02941108
31150008400000000000000000,Seizable,-76.15118178,43.02941264
31150008600000100000000000,Seizable,-76.15412927,43.02941933
31150005500000000000000000,SCSD,-76.12401065,43.02942463
31150008600000100000000000,Greater Syracuse Land Bank,-76.15348108,43.02943079
31150008400000000000000000,Seizable,-76.14601828,43.02944803
31150008600000100000000000,City-Owned,-76.16141341,43.02945564
31150008400000000000000000,SMNC,-76.14961639,43.029507
31150008400000000000000000,SHA,-76.1491198,43.02950777
31150008400000100000000000,Seizable,-76.14516226,43.02951149
31150008400000000000000000,Suspected Zombie Property,-76.1438914,43.02952186
31150008900000000000000000,Suspected Zombie Property,-76.18893241,43.02952458
31150008400000000000000000,Seizable,-76.14374394,43.0295283
31150008400000000000000000,Seizable,-76.14403173,43.0295335
31150008400000000000000000,Seizable,-76.14359461,43.02953483
31150008400000000000000000,Seizable,-76.14294168,43.02956335
31150008400000000000000000,Seizable,-76.14607386,43.02956458
31150008600000200000000000,City-Owned,-76.16089137,43.02961593
31150008600000200000000000,Seizable,-76.16379595,43.02962046
31150008900000000000000000,Suspected Zombie Property,-76.19397332,43.02966493
31150008600000200000000000,Seizable,-76.16275095,43.02967003
31150008600000200000000000,Seizable,-76.1623031,43.02969127
31150008600000100000000000,Seizable,-76.15378412,43.02969282
31150008600000200000000000,Seizable,-76.16186771,43.0297217
31150008400000000000000000,Greater Syracuse Land Bank,-76.1470651,43.02972264
31150008600000100000000000,SMNC,-76.15835559,43.02973841
31150008600000100000000000,Greater Syracuse Land Bank,-76.1596354,43.02975385
31150008700000100000000000,Suspected Zombie Property,-76.17386511,43.02975532
31150008400000000000000000,Greater Syracuse Land Bank,-76.14241474,43.02977378
31150008500000100000000000,SMNC,-76.1524547,43.02978365
31150008600000200000000000,Seizable,-76.16170599,43.02979487
31150008500000100000000000,City-Owned,-76.15295238,43.02986793
31150008600000100000000000,City-Owned,-76.15840504,43.02987924
31150008500000100000000000,SMNC,-76.15219075,43.0299157
31150008400000000000000000,Greater Syracuse Land Bank,-76.14715871,43.02991954
31150008800000000000000000,City-Owned,-76.18289773,43.02992522
31150008400000000000000000,Greater Syracuse Land Bank,-76.14419437,43.02993095
31150008600000100000000000,SMNC,-76.15792371,43.02996004
31150008400000000000000000,Seizable,-76.14391654,43.02996963
31150008600000100000000000,Greater Syracuse Land Bank,-76.15844237,43.02998552
31150008800000000000000000,Seizable,-76.18136423,43.03000672
31150008500000100000000000,Greater Syracuse Land Bank,-76.15314082,43.03001964
31150008800000100000000000,Seizable,-76.17829885,43.03005284
31150008600000100000000000,SMNC,-76.15715365,43.03005291
31150008400000000000000000,Seizable,-76.1437824,43.03005978
31150008600000100000000000,Seizable,-76.15796104,43.03006633
31150008600000200000000000,City-Owned,-76.1601821,43.03006936
31150008400000000000000000,Greater Syracuse Land Bank,-76.14478663,43.03008648
31150008500000100000000000,City-Owned,-76.1533189,43.03008857
31150008600000200000000000,Seizable,-76.16111474,43.03008931
31150008400000000000000000,Seizable,-76.1424872,43.03010586
31150008400000000000000000,Seizable,-76.14321314,43.03011256
31150008400000000000000000,SMNC,-76.14725972,43.03013199
31150008500000100000000000,SCSD,-76.15125853,43.03015434
31150008600000100000000000,SMNC,-76.15719695,43.03015808
31150008800000000000000000,Greater Syracuse Land Bank,-76.18021575,43.03016474
31150008400000000000000000,Greater Syracuse Land Bank,-76.14415984,43.03017795
31150008400000000000000000,SMNC,-76.14745246,43.03018658
31150008400000000000000000,City-Owned,-76.14487094,43.03018662
31150008400000000000000000,SMNC,-76.14540682,43.03019989
31150008600000100000000000,Seizable,-76.15619847,43.0302244
31150008600000200000000000,Seizable,-76.16181773,43.0302277
31150008400000000000000000,SMNC,-76.14823838,43.03026286
31150008600000100000000000,Greater Syracuse Land Bank,-76.15518431,43.03027185
31150008800000100000000000,Suspected Zombie Property,-76.17592295,43.03027441
31150008600000100000000000,Seizable,-76.15803569,43.03027889
31150008400000000000000000,Seizable,-76.14493219,43.03028199
31150008400000000000000000,SMNC,-76.14756343,43.03028287
31150008500000100000000000,Greater Syracuse Land Bank,-76.15341348,43.0302872
31150008500000100000000000,Greater Syracuse Land Bank,-76.15289535,43.03029726
31150008400000000000000000,Greater Syracuse Land Bank,-76.14660014,43.03029799
31150008500000100000000000,Greater Syracuse Land Bank,-76.15315923,43.03030235
31150008800000000000000000,City-Owned,-76.18377667,43.03030694
31150008400000000000000000,SMNC,-76.14546375,43.03031899
31150005200000100000000000,City-Owned,-76.12491587,43.03032823
31150008600000100000000000,Greater Syracuse Land Bank,-76.1550139,43.03033377
31150008800000100000000000,Seizable,-76.17756259,43.03033604
31150008600000200000000000,Seizable,-76.16182207,43.03033741
31150008600000200000000000,Greater Syracuse Land Bank,-76.16065791,43.03033788
31150008400000000000000000,City-Owned,-76.14263872,43.03034421
31150008600000100000000000,Seizable,-76.1567662,43.03034747
31150008500000100000000000,Seizable,-76.15038458,43.03037806
31150008600000100000000000,Greater Syracuse Land Bank,-76.15483856,43.03037958
31150008600000100000000000,Greater Syracuse Land Bank,-76.15807301,43.03038517
31150008600000100000000000,Seizable,-76.15527618,43.0303905
31150008800000000000000000,Suspected Zombie Property,-76.18618222,43.03039136
31150008400000000000000000,SMNC,-76.14761993,43.03040208
31150008600000200000000000,Seizable,-76.16113698,43.03040743
31150008600000100000000000,Seizable,-76.15603207,43.03042963
31150008400000000000000000,Seizable,-76.14433657,43.03043972
31150008600000100000000000,Seizable,-76.15512618,43.03048156
31150008600000200000000000,Seizable,-76.16114054,43.03049794
31150008400000000000000000,City-Owned,-76.14505528,43.03051132
31150008600000200000000000,Seizable,-76.16066501,43.03051889
31150008600000200000000000,Seizable,-76.16229762,43.03053625
31150008400000000000000000,Seizable,-76.1443836,43.03053811
31150008500000100000000000,Greater Syracuse Land Bank,-76.1493982,43.03054215
31150008800000000000000000,Suspected Zombie Property,-76.18167663,43.03054478
31150008800000100000000000,City-Owned,-76.1778085,43.0305688
31150008400000000000000000,Seizable,-76.14375549,43.03057706
31150008400000000000000000,City-Owned,-76.14392793,43.03059051
31150008600000100000000000,Seizable,-76.15738175,43.03060724
31150008600000200000000000,City-Owned,-76.16066856,43.0306094
31150008800000100000000000,Seizable,-76.17952643,43.03061535
31150008600000200000000000,Greater Syracuse Land Bank,-76.16230196,43.03064596
31150008600000100000000000,Greater Syracuse Land Bank,-76.15482765,43.03064832
31150008700000000000000000,SCSD,-76.17383715,43.03066063
31150008500000100000000000,SMNC,-76.147719,43.03067909
31150008600000100000000000,Seizable,-76.15627174,43.03069523
31150008500000100000000000,SMNC,-76.15361268,43.03070554
31150008600000100000000000,Seizable,-76.15753354,43.03072415
31150008600000200000000000,Seizable,-76.16299727,43.03072521
31150008600000100000000000,Seizable,-76.15466578,43.03073065
31150008600000100000000000,SHA,-76.15423873,43.03075041
31150008600000200000000000,City-Owned,-76.1623063,43.03075566
31150008800000000000000000,Suspected Zombie Property,-76.18287093,43.03075586
31150008600000000000000000,City-Owned,-76.15825599,43.03077474
31150008600000100000000000,City-Owned,-76.1573032,43.0307757
31150008600000200000000000,Seizable,-76.16413696,43.03078484
31150008600000200000000000,City-Owned,-76.16067565,43.03079042
31150008500000100000000000,SMNC,-76.14778327,43.0308146
31150008600000100000000000,SMNC,-76.15548193,43.03082546
31150008500000100000000000,Greater Syracuse Land Bank,-76.15079785,43.03083421
31150008600000200000000000,Seizable,-76.16300161,43.03083492
31150008400000000000000000,Seizable,-76.1445259,43.03083587
31150008600000200000000000,Greater Syracuse Land Bank,-76.16115479,43.03085997
31150008600000200000000000,Greater Syracuse Land Bank,-76.16231064,43.03086537
31150008500000100000000000,Seizable,-76.15062571,43.03087828
31150008600000100000000000,SMNC,-76.15536638,43.03088541
31150008600000100000000000,Seizable,-76.15638062,43.03089827
31150008500000100000000000,SMNC,-76.14739872,43.03091816
31150008500000100000000000,SMNC,-76.15319695,43.03093039
31150008500000100000000000,Greater Syracuse Land Bank,-76.15038294,43.03094042
31150008600000200000000000,City-Owned,-76.16300595,43.03094463
31150008600000100000000000,SMNC,-76.15525086,43.03094533
31150008600000200000000000,Seizable,-76.16115835,43.03095048
31150008600000100000000000,Seizable,-76.15610631,43.03096725
31150008600000100000000000,Seizable,-76.15514276,43.03100263
31150008600000100000000000,Seizable,-76.15597129,43.03101636
31150008800000100000000000,Greater Syracuse Land Bank,-76.17621975,43.03103245
31150008400000000000000000,City Park,-76.14463161,43.03105721
31150008400000000000000000,Seizable,-76.14317667,43.03105824
31150008600000200000000000,Seizable,-76.1641536,43.0310592
31150008500000100000000000,Greater Syracuse Land Bank,-76.15248331,43.03107977
31150008600000200000000000,Seizable,-76.1646072,43.03108335
31150008600000200000000000,Seizable,-76.15996951,43.03109352
31150008600000200000000000,City-Owned,-76.16348157,43.03114483
31150008500000100000000000,SMNC,-76.15226531,43.03117337
31150008500000100000000000,City-Owned,-76.15201212,43.03119019
31150008500000100000000000,Greater Syracuse Land Bank,-76.1538624,43.03121335
31150008600000100000000000,City-Owned,-76.15540582,43.03121575
31150008600000200000000000,Greater Syracuse Land Bank,-76.16416356,43.03122335
31150008600000100000000000,Greater Syracuse Land Bank,-76.15526141,43.03123652
31150008900000000000000000,Suspected Zombie Property,-76.18719917,43.03124262
31150008700000000000000000,Greater Syracuse Land Bank,-76.17051185,43.03125788
31150008600000100000000000,Seizable,-76.15513152,43.03127996
31150008500000100000000000,Seizable,-76.14715804,43.03129366
31150008600000000000000000,Greater Syracuse Land Bank,-76.15874692,43.03129494
31150008600000200000000000,Seizable,-76.16232799,43.03130419
31150008500000100000000000,Seizable,-76.14929908,43.03132122
31150008600000200000000000,Seizable,-76.16417021,43.03133298
31150008500000100000000000,City-Owned,-76.15390864,43.03133323
31150008700000000000000000,Greater Syracuse Land Bank,-76.16543429,43.03134727
31150008500000100000000000,Seizable,-76.15158065,43.03134851
31150008700000000000000000,Greater Syracuse Land Bank,-76.17051936,43.03136681
31150008700000000000000000,SCSD,-76.17504371,43.03137737
31150008600000000000000000,Greater Syracuse Land Bank,-76.15875047,43.03138545
31150008600000200000000000,Seizable,-76.16295787,43.03138634
31150008500000100000000000,Greater Syracuse Land Bank,-76.15139922,43.03139492
31150005300000200000000000,Seizable,-76.11673324,43.03139822
31150008500000100000000000,Seizable,-76.15342773,43.03140641
31150008600000200000000000,Greater Syracuse Land Bank,-76.162407,43.03141061
31150008700000000000000000,City-Owned,-76.1737401,43.03142316
31150008600000200000000000,Greater Syracuse Land Bank,-76.16319348,43.0314309
31150008800000000000000000,Seizable,-76.18029888,43.03143091
31150008800000100000000000,Greater Syracuse Land Bank,-76.17838973,43.03143783
31150008500000100000000000,Seizable,-76.15318578,43.03146214
31150008600000000000000000,Seizable,-76.15875401,43.03147596
31150008400000000000000000,Seizable,-76.14295712,43.03148155
31150008600000000000000000,Greater Syracuse Land Bank,-76.15826451,43.0314862
31150008800000100000000000,Suspected Zombie Property,-76.17692495,43.03149055
31150008900000000000000000,Suspected Zombie Property,-76.18763861,43.03149171
31150008600000200000000000,Seizable,-76.16171829,43.0314959
31150008600000200000000000,Seizable,-76.16101174,43.03150095
31150008500000100000000000,SHA,-76.15096882,43.03150502
31150008600000000000000000,City-Owned,-76.15762993,43.03151846
31150008500000100000000000,Seizable,-76.14496293,43.03154284
31150008500000100000000000,Greater Syracuse Land Bank,-76.14695651,43.03155542
31150008500000100000000000,SHA,-76.15076488,43.03155719
31150008600000000000000000,City-Owned,-76.15875756,43.03156647
31150005200000200000000000,Suspected Zombie Property,-76.12133767,43.03157204
31150008600000000000000000,Seizable,-76.15826805,43.03157671
31150008500000100000000000,City-Owned,-76.15407774,43.0315918
31150008600000000000000000,City-Owned,-76.15677285,43.03161182
31150005300000200000000000,Seizable,-76.11790978,43.03161512
31150008500000100000000000,SURA,-76.14810246,43.03163122
31150008600000000000000000,Seizable,-76.15755229,43.03163683
31150008600000000000000000,SMNC,-76.1587611,43.03165697
31150008800000000000000000,Seizable,-76.18031372,43.03165701
31150008600000000000000000,Seizable,-76.1582716,43.03166722
31150008500000100000000000,Greater Syracuse Land Bank,-76.14701367,43.03169456
31150008500000100000000000,Seizable,-76.14484228,43.0317053
31150008600000000000000000,Seizable,-76.15714457,43.03173039
31150008600000000000000000,Seizable,-76.15827514,43.03175773
31150008600000000000000000,SMNC,-76.16303851,43.03176746
31150008600000000000000000,Seizable,-76.16234752,43.0317979
31150008600000000000000000,SMNC,-76.16334879,43.03180873
31150008600000000000000000,Greater Syracuse Land Bank,-76.15755939,43.03181782
31150008600000000000000000,City-Owned,-76.1546417,43.03183491
31150008600000000000000000,Seizable,-76.15706659,43.03183956
31150008500000000000000000,Seizable,-76.14376952,43.03185667
31150008500000100000000000,SURA,-76.14809278,43.03186265
31150008600000000000000000,Greater Syracuse Land Bank,-76.16060908,43.03186488
31150008600000000000000000,Greater Syracuse Land Bank,-76.16304285,43.03187711
31150008600000000000000000,Greater Syracuse Land Bank,-76.16013518,43.03188576
31150008500000100000000000,Seizable,-76.14607745,43.03189057
31150008800000000000000000,Seizable,-76.18601752,43.03189413
31150008600000000000000000,Greater Syracuse Land Bank,-76.1575629,43.03190831
31150008500000000000000000,Seizable,-76.143337,43.03191115
31150008600000000000000000,Seizable,-76.1570701,43.03193001
31150008700000000000000000,Suspected Zombie Property,-76.16866398,43.03194353
31150008800000000000000000,Seizable,-76.1850647,43.03197616
31150008800000000000000000,Greater Syracuse Land Bank,-76.18033523,43.03198452
31150008600000000000000000,Seizable,-76.16304719,43.03198682
31150008500000100000000000,Greater Syracuse Land Bank,-76.14531582,43.03201647
31150008600000000000000000,Seizable,-76.15756733,43.03202145
31150008800000000000000000,Greater Syracuse Land Bank,-76.17680047,43.03202249
31150008800000000000000000,Suspected Zombie Property,-76.1766361,43.0320284
31150008800000000000000000,Seizable,-76.18189582,43.03208626
31150008600000000000000000,City-Owned,-76.15951508,43.03209435
31150005300000100000000000,Suspected Zombie Property,-76.1179614,43.03210757
31150008600000000000000000,Seizable,-76.16072803,43.03213159
31150008700000000000000000,Suspected Zombie Property,-76.17339953,43.03214481
31150008500000000000000000,Seizable,-76.14364787,43.03214753
31150008600000000000000000,Greater Syracuse Land Bank,-76.16120563,43.03215588
31150008600000000000000000,Greater Syracuse Land Bank,-76.15757264,43.03215721
31150008500000100000000000,Seizable,-76.14935895,43.03216404
31150008600000000000000000,Seizable,-76.15951863,43.03218486
31150008700000000000000000,Greater Syracuse Land Bank,-76.17408771,43.03221348
31150008600000000000000000,Greater Syracuse Land Bank,-76.16073159,43.03222209
31150008600000000000000000,Greater Syracuse Land Bank,-76.16236488,43.03223668
31150008600000000000000000,Seizable,-76.16001497,43.03225367
31150008600000000000000000,Greater Syracuse Land Bank,-76.16421363,43.0322652
31150008600000000000000000,Seizable,-76.15757707,43.03227035
31150008600000000000000000,Seizable,-76.15952217,43.03227537
31150008500000000000000000,Greater Syracuse Land Bank,-76.14370948,43.03227634
31150008600000000000000000,Seizable,-76.161211,43.03229164
31150008600000000000000000,Seizable,-76.15708427,43.03229204
31150008500000100000000000,City-Owned,-76.14627538,43.03231572
31150008600000000000000000,City-Owned,-76.15952572,43.03236588
31150008500000100000000000,Seizable,-76.14549501,43.03239198
31150008600000000000000000,City-Owned,-76.15758238,43.03240611
31150005300000100000000000,SCSD,-76.11273386,43.03240831
31150008800000000000000000,Seizable,-76.17683639,43.03242228
31150008600000000000000000,Seizable,-76.16121637,43.0324274
31150008600000000000000000,Greater Syracuse Land Bank,-76.15591267,43.0324349
31150008800000000000000000,Suspected Zombie Property,-76.17633769,43.03244022
31150008600000000000000000,Seizable,-76.1563736,43.03245949
31150008500000000000000000,Seizable,-76.15246754,43.03246635
31150008500000000000000000,Seizable,-76.14459207,43.03248526
31150008600000000000000000,Greater Syracuse Land Bank,-76.15953104,43.03250164
31150008600000000000000000,Suspected Zombie Property,-76.15709313,43.03251831
31150008500000100000000000,Seizable,-76.14980258,43.03252432
31150008600000000000000000,Greater Syracuse Land Bank,-76.15589531,43.03252609
31150008600000000000000000,Greater Syracuse Land Bank,-76.16306889,43.03253535
31150009100000100000000000,City-Owned,-76.18677635,43.03253882
31150008600000000000000000,Seizable,-76.1575877,43.03254187
31150008600000000000000000,Seizable,-76.16237789,43.0325658
31150008700000000000000000,Seizable,-76.16876938,43.03257256
31150008500000100000000000,Seizable,-76.14634777,43.0325762
31150008700000000000000000,Seizable,-76.16853777,43.03258088
31150008600000000000000000,Greater Syracuse Land Bank,-76.16074606,43.03258961
31150008600000000000000000,Seizable,-76.15953636,43.0326374
31150008500000000000000000,Greater Syracuse Land Bank,-76.1445874,43.03267969
31150008600000000000000000,Seizable,-76.16191534,43.03269608
31150009100000100000000000,Suspected Zombie Property,-76.1860228,43.03269639
31150008700000000000000000,Suspected Zombie Property,-76.16761942,43.03272375
31150008600000000000000000,Seizable,-76.1607514,43.03272538
31150008600000000000000000,Seizable,-76.15954001,43.03273065
31150009100000100000000000,City-Owned,-76.18712184,43.0327391
31150008600000000000000000,City-Owned,-76.15710198,43.03274458
31150009100000100000000000,Suspected Zombie Property,-76.18465692,43.03274564
31150008600000000000000000,Greater Syracuse Land Bank,-76.16307757,43.03275476
31150008600000000000000000,City-Owned,-76.15502738,43.03275735
31150008600000000000000000,Seizable,-76.16191968,43.03280578
31150008500000000000000000,Seizable,-76.14457905,43.03281493
31150008500000000000000000,Seizable,-76.14387728,43.03282459
31150008600000000000000000,Greater Syracuse Land Bank,-76.16123247,43.03283469
31150008600000000000000000,Seizable,-76.15710553,43.03283509
31150008700000000000000000,City-Owned,-76.16610865,43.03284261
31150009100000100000000000,Seizable,-76.18173217,43.03285105
31150008600000000000000000,Greater Syracuse Land Bank,-76.15954533,43.03286642
31150008600000000000000000,Seizable,-76.16184913,43.03291604
31150008600000000000000000,SMNC,-76.1644151,43.0329266
31150009100000100000000000,Greater Syracuse Land Bank,-76.17769578,43.03292772
31150008500000000000000000,SMNC,-76.15039602,43.03294779
31150008600000000000000000,Greater Syracuse Land Bank,-76.16123697,43.03294851
31150008500000000000000000,Greater Syracuse Land Bank,-76.14468669,43.03295299
31150008500000100000000000,SHA,-76.15377472,43.03297671
31150008600000000000000000,Seizable,-76.16076366,43.03303667
31150008600000000000000000,City-Owned,-76.15760724,43.03304104
31150008500000000000000000,Greater Syracuse Land Bank,-76.14407963,43.03305233
