TAX_ID,Lat,Lon,CensusTract,CensusTract,CensusTract,NonResAssets_CombinedCode,CODEAB_CombinedCode,Entity2,Entity_Category,ENTITY,Expr1,Latitude,Longitude,Latit,Longi
31150009700000150040000000,43.0394043,-76.1728637,38,38,38,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000150040000000,43.03934496,-76.17288373,38,38,38,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000150040000000,43.0394043,-76.1728637,38,38,38,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000150040000000,43.03934496,-76.17288373,38,38,38,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04013387,-76.17209209,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04013387,-76.17209209,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04015609,-76.17207527,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04015609,-76.17207527,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04017904,-76.17209415,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04017904,-76.17209415,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04017904,-76.17209415,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04017904,-76.17209415,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04013387,-76.17209209,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04013387,-76.17209209,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04015609,-76.17207527,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04015609,-76.17207527,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04013387,-76.17209209,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04013387,-76.17209209,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04015609,-76.17207527,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04015609,-76.17207527,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04017904,-76.17209415,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04017904,-76.17209415,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04017904,-76.17209415,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04017904,-76.17209415,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04013387,-76.17209209,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04013387,-76.17209209,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04015609,-76.17207527,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04015609,-76.17207527,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04013387,-76.17209209,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04013387,-76.17209209,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04015609,-76.17207527,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04015609,-76.17207527,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04017904,-76.17209415,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04017904,-76.17209415,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04017904,-76.17209415,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04017904,-76.17209415,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04013387,-76.17209209,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04013387,-76.17209209,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04015609,-76.17207527,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160600000000,43.04015609,-76.17207527,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04086458,-76.17181679,40,40,40,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04073768,-76.17187228,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04063649,-76.1719129,40,40,40,42200,,Diner,Food Commercial,DINER,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04069604,-76.17188677,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04069336,-76.1716342,40,40,40,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.04,-76.17
31150009700000160620000000,43.04056205,-76.17194005,40,40,40,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04086458,-76.17181679,40,40,40,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04073768,-76.17187228,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04063649,-76.1719129,40,40,40,42200,,Diner,Food Commercial,DINER,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04069604,-76.17188677,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04069336,-76.1716342,40,40,40,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.04,-76.17
31150009700000160620000000,43.04056205,-76.17194005,40,40,40,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04086458,-76.17181679,40,40,40,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04073768,-76.17187228,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04063649,-76.1719129,40,40,40,42200,,Diner,Food Commercial,DINER,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04069604,-76.17188677,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04069336,-76.1716342,40,40,40,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.04,-76.17
31150009700000160620000000,43.04056205,-76.17194005,40,40,40,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04086458,-76.17181679,40,40,40,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04073768,-76.17187228,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04063649,-76.1719129,40,40,40,42200,,Diner,Food Commercial,DINER,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04069604,-76.17188677,40,40,40,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150009700000160620000000,43.04069336,-76.1716342,40,40,40,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.04,-76.17
31150009700000160620000000,43.04056205,-76.17194005,40,40,40,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04152085,-76.17233254,38,38,38,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04161737,-76.17207929,38,38,38,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.04,-76.17
31150009700000170030010000,43.04166587,-76.1722953,38,38,38,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04159035,-76.17231838,38,38,38,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04171143,-76.17228412,38,38,38,42301,,Pizza,Food Commercial,PIZZA,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04152085,-76.17233254,38,38,38,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04161737,-76.17207929,38,38,38,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.04,-76.17
31150009700000170030010000,43.04166587,-76.1722953,38,38,38,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04159035,-76.17231838,38,38,38,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04171143,-76.17228412,38,38,38,42301,,Pizza,Food Commercial,PIZZA,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04152085,-76.17233254,38,38,38,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04161737,-76.17207929,38,38,38,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.04,-76.17
31150009700000170030010000,43.04166587,-76.1722953,38,38,38,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04159035,-76.17231838,38,38,38,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04171143,-76.17228412,38,38,38,42301,,Pizza,Food Commercial,PIZZA,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04152085,-76.17233254,38,38,38,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04161737,-76.17207929,38,38,38,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.04,-76.17
31150009700000170030010000,43.04166587,-76.1722953,38,38,38,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04159035,-76.17231838,38,38,38,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04171143,-76.17228412,38,38,38,42301,,Pizza,Food Commercial,PIZZA,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04152085,-76.17233254,38,38,38,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04161737,-76.17207929,38,38,38,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.04,-76.17
31150009700000170030010000,43.04166587,-76.1722953,38,38,38,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04159035,-76.17231838,38,38,38,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.17
31150009700000170030010000,43.04171143,-76.17228412,38,38,38,42301,,Pizza,Food Commercial,PIZZA,1,43,-76,43.04,-76.17
31150009700000170030020000,43.04132038,-76.17262655,38,38,38,43600,,Car Wash,Auto Commercial,CAR WASH,1,43,-76,43.04,-76.17
31150009700000170040020000,43.04061795,-76.17300593,38,38,38,43304,,Repair,Auto Commercial,REPAIR,1,43,-76,43.04,-76.17
31150009700000170040020000,43.04079667,-76.1727979,38,38,38,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.17
31150009700000170040020000,43.04073222,-76.17293385,38,38,38,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.17
31150009700000170040020000,43.04061795,-76.17300593,38,38,38,43304,,Repair,Auto Commercial,REPAIR,1,43,-76,43.04,-76.17
31150009700000170040020000,43.04079667,-76.1727979,38,38,38,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.17
31150009700000170040020000,43.04073222,-76.17293385,38,38,38,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.17
31150009700000170040020000,43.04061795,-76.17300593,38,38,38,43304,,Repair,Auto Commercial,REPAIR,1,43,-76,43.04,-76.17
31150009700000170040020000,43.04079667,-76.1727979,38,38,38,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.17
31150009700000170040020000,43.04073222,-76.17293385,38,38,38,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.17
31150009700000170040090000,43.04103879,-76.17256143,38,38,38,45907,,Laundromat,Convenience Commercial,LAUNDROMAT,1,43,-76,43.04,-76.17
31150009700000170040090000,43.04092624,-76.1726664,38,38,38,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.17
31150009700000170040090000,43.04100924,-76.1726588,38,38,38,45907,,Laundromat,Convenience Commercial,LAUNDROMAT,1,43,-76,43.04,-76.17
31150009700000170040090000,43.04103879,-76.17256143,38,38,38,45907,,Laundromat,Convenience Commercial,LAUNDROMAT,1,43,-76,43.04,-76.17
31150009700000170040090000,43.04092624,-76.1726664,38,38,38,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.17
31150009700000170040090000,43.04100924,-76.1726588,38,38,38,45907,,Laundromat,Convenience Commercial,LAUNDROMAT,1,43,-76,43.04,-76.17
31150009700000170040090000,43.04103879,-76.17256143,38,38,38,45907,,Laundromat,Convenience Commercial,LAUNDROMAT,1,43,-76,43.04,-76.17
31150009700000170040090000,43.04092624,-76.1726664,38,38,38,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.17
31150009700000170040090000,43.04100924,-76.1726588,38,38,38,45907,,Laundromat,Convenience Commercial,LAUNDROMAT,1,43,-76,43.04,-76.17
31150009900000030020000000,43.0461161,-76.17345413,29.01,29.01,29.01,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150009900000030020000000,43.04565435,-76.16897925,29.01,29.01,29.01,61206,,District Office,Office Space,DISTRICT OFFICE,1,43,-76,43.05,-76.17
31150009900000030020000000,43.04576778,-76.16903062,29.01,29.01,29.01,61206,,District Office,Office Space,DISTRICT OFFICE,1,43,-76,43.05,-76.17
31150009900000030020000000,43.04615207,-76.16886177,29.01,29.01,29.01,61206,,District Office,Office Space,DISTRICT OFFICE,1,43,-76,43.05,-76.17
31150009900000030030000000,43.04574598,-76.17190748,29.01,29.01,29.01,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150009900000030030000000,43.04595938,-76.17184223,29.01,29.01,29.01,44900,,Warehouse,Storage Commercial,WAREHOUSE,1,43,-76,43.05,-76.17
31150009900000030040000000,43.04575163,-76.1712476,29.01,29.01,29.01,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150009900000030050000000,43.04529912,-76.17121234,29.01,29.01,29.01,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.05,-76.17
31150009900000030060000000,43.04511498,-76.17215516,29.01,29.01,29.01,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.05,-76.17
31150009900000030060000000,43.04514988,-76.17188701,29.01,29.01,29.01,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.05,-76.17
31150009900000030060000000,43.04490194,-76.17214389,29.01,29.01,29.01,45400,,Supermarkets,Food Commercial,SUPERMARKETS,1,43,-76,43.05,-76.17
31150009900000030060000000,43.04481673,-76.17162657,29.01,29.01,29.01,45200,,Neighborhood Shopping Center,Shopping Center,NEIGHBORHOOD SHOPPING CENTER,1,43,-76,43.05,-76.17
31150009900000030060000000,43.04515015,-76.17178722,29.01,29.01,29.01,45400,,Supermarkets,Food Commercial,SUPERMARKETS,1,43,-76,43.05,-76.17
31150009900000030060000000,43.04471651,-76.17219779,29.01,29.01,29.01,46502,,Dentist Office,Health and Wellness,DENTIST OFFICE,1,43,-76,43.05,-76.17
31150009900000030060000000,43.0451496,-76.17204982,29.01,29.01,29.01,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.05,-76.17
31150009900000030060000000,43.04511498,-76.17215516,29.01,29.01,29.01,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.05,-76.17
31150009900000030060000000,43.04514988,-76.17188701,29.01,29.01,29.01,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.05,-76.17
31150009900000030060000000,43.04490194,-76.17214389,29.01,29.01,29.01,45400,,Supermarkets,Food Commercial,SUPERMARKETS,1,43,-76,43.05,-76.17
31150009900000030060000000,43.04481673,-76.17162657,29.01,29.01,29.01,45200,,Neighborhood Shopping Center,Shopping Center,NEIGHBORHOOD SHOPPING CENTER,1,43,-76,43.05,-76.17
31150009900000030060000000,43.04515015,-76.17178722,29.01,29.01,29.01,45400,,Supermarkets,Food Commercial,SUPERMARKETS,1,43,-76,43.05,-76.17
31150009900000030060000000,43.04471651,-76.17219779,29.01,29.01,29.01,46502,,Dentist Office,Health and Wellness,DENTIST OFFICE,1,43,-76,43.05,-76.17
31150009900000030060000000,43.0451496,-76.17204982,29.01,29.01,29.01,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.05,-76.17
31150009900000030060000000,43.04511498,-76.17215516,29.01,29.01,29.01,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.17
31150009900000030060000000,43.04514988,-76.17188701,29.01,29.01,29.01,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.04,-76.17
31150009900000030060000000,43.04490194,-76.17214389,29.01,29.01,29.01,45400,,Supermarkets,Food Commercial,SUPERMARKETS,1,43,-76,43.04,-76.17
31150009900000030060000000,43.04481673,-76.17162657,29.01,29.01,29.01,45200,,Neighborhood Shopping Center,Shopping Center,NEIGHBORHOOD SHOPPING CENTER,1,43,-76,43.04,-76.17
31150009900000030060000000,43.04515015,-76.17178722,29.01,29.01,29.01,45400,,Supermarkets,Food Commercial,SUPERMARKETS,1,43,-76,43.04,-76.17
31150009900000030060000000,43.04471651,-76.17219779,29.01,29.01,29.01,46502,,Dentist Office,Health and Wellness,DENTIST OFFICE,1,43,-76,43.04,-76.17
31150009900000030060000000,43.0451496,-76.17204982,29.01,29.01,29.01,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.17
31150010000000010020040000,43.04624264,-76.16849206,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04638134,-76.16806737,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04620515,-76.16866248,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04618548,-76.16821846,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04603112,-76.16741117,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04630628,-76.16736385,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.0464882,-76.16756926,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04634424,-76.16787177,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04595512,-76.16720905,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04628977,-76.16808906,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04587937,-76.16720452,30,30,30,83702,,Cell Facility On Other Antenna,Infrastructure,CELL FACILITY ON OTHER ANTENNA,1,43,-76,43.05,-76.17
31150010000000010020040000,43.04624264,-76.16849206,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04638134,-76.16806737,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04620515,-76.16866248,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04618548,-76.16821846,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04603112,-76.16741117,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04630628,-76.16736385,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.0464882,-76.16756926,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04634424,-76.16787177,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04595512,-76.16720905,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04628977,-76.16808906,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04587937,-76.16720452,30,30,30,83702,,Cell Facility On Other Antenna,Infrastructure,CELL FACILITY ON OTHER ANTENNA,1,43,-76,43.05,-76.17
31150010000000010020040000,43.04624264,-76.16849206,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04638134,-76.16806737,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04620515,-76.16866248,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04618548,-76.16821846,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04603112,-76.16741117,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04630628,-76.16736385,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.0464882,-76.16756926,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04634424,-76.16787177,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04595512,-76.16720905,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
31150010000000010020040000,43.04628977,-76.16808906,30,30,30,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.17
