objectid,ntm_stop_id,ntm_feed_id,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
59046,59046,58,12474,12474,Lakeview Ave & Crane St,,42.79187,-73.9437,
59244,59244,58,12469,12469,Lakeview Ave & Crane St,,42.79175,-73.94352,
59966,59966,58,12427,12427,1 Broadway (NY State Lottery Building),,42.811946,-73.943377,
58801,58801,58,10207,10207,State St & Broadway - Downtown/Train Station,,42.813688,-73.943305,
58430,58430,58,3744,3744,State St & Broadway - Downtown/Train Station,,42.813778,-73.943235,
59419,59419,58,12411,12411,Broadway & State St (Parking Garage Crosswalk),,42.812596,-73.943077,
59632,59632,58,1562,1562,Carman Rd & Ronald Pl,,42.75233,-73.94307,
58734,58734,58,3542,3542,Carman Rd & Ronald Pl,,42.7521,-73.94295,
60215,60215,58,12750,12750,Altamont Rd & Sky Terr,,42.652974,-73.942814,
58421,58421,58,3690,3690,Carman Rd & Fort Hunter Rd,,42.75959,-73.94279,
58328,58328,58,2347,2347,Rt 50 & Worden Rd,,42.849855,-73.94276,
60051,60051,58,1608,1608,3484 Carman Rd (Omni Senior Living),,42.741864,-73.942684,
59984,59984,58,11212,11212,Altamont Ave & Walmart,,42.786327,-73.942653,
59634,59634,58,1564,1564,Omni Senior Living Community,,42.74179,-73.94261,
59132,59132,58,1652,1652,Carman Rd & Wayto Rd,,42.75981,-73.94255,
60210,60210,58,12757,12757,Altamont Rd & Pheasant Run,,42.652818,-73.942479,
58627,58627,58,3684,3684,Carman Rd & Fuller Station Rd,,42.74547,-73.94236,
60061,60061,58,1607,1607,Carman Rd & Fuller Station Rd,,42.74525,-73.94232,
59631,59631,58,1563,1563,3403 Carman Rd,,42.74866,-73.94209,
60060,60060,58,1606,1606,3403 Carman Rd,,42.74844,-73.94203,
58166,58166,58,2353,2353,Main Ave & Forest Rd,,42.799532,-73.941984,
59422,59422,58,12416,12416,Franklin St & Broadway,,42.814382,-73.941771,
58426,58426,58,3697,3697,Curry Rd & Fayette St,,42.76722,-73.94177,
59988,59988,58,11214,11214,Altamont Ave & Patton Dr,,42.786942,-73.941719,
59566,59566,58,3583,3583,Main Ave & Forest Rd,,42.79964,-73.941679,
59633,59633,58,1565,1565,Carman Rd & Carman Courts Mobile Park,,42.73914,-73.94162,
59771,59771,58,11200,11200,Curry Rd & Fayette St,,42.76715,-73.94161,
59630,59630,58,1560,1560,Carman Rd & Marra Ln,,42.76125,-73.94147,
60052,60052,58,1609,1609,Carman Rd & Carman Courts Mobile Park,,42.73899,-73.94146,
59133,59133,58,1651,1651,Carman Rd & Marra Ln,,42.76111,-73.94144,
60358,60358,58,11231,11231,Altamont Ave & Houlton Ave,,42.787305,-73.941338,
60636,60636,58,2441,2441,Rt 50 & Airport Rd,,42.853478,-73.940811,
58281,58281,58,12832,12832,Mount Pleasant Middle School,,42.797987,-73.94074,
58968,58968,58,10230,10230,State St & Clinton St,,42.811963,-73.940404,
59042,59042,58,12471,12471,Lakeview Ave & Chrisler Ave,,42.792338,-73.940285,
59486,59486,58,12249,12249,Rt 50 & Miracle Ln,,42.85435,-73.94007,
59584,59584,58,12409,12409,Franklin St & Jay St,,42.8138,-73.93993,
58285,58285,58,12836,12836,Mt. Pleasant Commons,,42.791618,-73.939896,
59138,59138,58,1654,1654,Carman Rd & Lone Pine Dr,,42.73605,-73.93989,
59850,59850,58,1616,1616,Carman Rd & Lone Pine Rd,,42.73592,-73.93986,
60246,60246,58,12826,12826,604 State St,,42.811059,-73.939848,
59040,59040,58,12473,12473,Chrisler Ave & Michigan Ave,,42.79209,-73.93974,
59907,59907,58,11199,11199,2524 Curry Rd,,42.76586,-73.93972,
59965,59965,58,3543,3543,Pine Grove Apts,,42.76349,-73.939705,
58499,58499,58,11298,11298,Pine Grove Apts,,42.76365,-73.93961,
60232,60232,58,12758,12758,School St & Prospect St,,42.658603,-73.939465,
58263,58263,58,11169,11169,1502 Chrisler Ave (Mont Pleasant Commons),,42.79162,-73.93931,
59576,59576,58,2189,2189,Prospect St & School Rd,,42.65878,-73.93924,
60165,60165,58,11228,11228,Georgetta Dix Pl & Summit Towers,,42.80912,-73.9392,
60193,60193,58,1554,1554,Carman Rd & Whispering Pines Way,,42.7307,-73.93916,
59851,59851,58,1615,1615,Carman Rd & Spawn Rd,,42.73225,-73.93913,
59854,59854,58,1610,1610,Carman Rd & Spawn Rd,,42.73218,-73.93907,
44841,58146,58,1583,1583,Carman Rd & Whispering Pines,,42.730425,-73.939007,
59173,59173,58,3656,3656,Albany St & Georgetta Dix Blvd,,42.809755,-73.938531,
60011,60011,58,3692,3692,State St & Nott Terr - Veeder/Nott Terrace Station,,42.810688,-73.938402,
60464,60464,58,2755,2755,State St & Veeder Ave- Veeder/Nott Terrace Station,,42.810522,-73.938397,
58622,58622,58,3683,3683,Carman Rd & Rainbow Dr (Lynn Wood Church),,42.72815,-73.9383,
59041,59041,58,12472,12472,Chrisler Ave & Ten Eyck Ave,,42.79083,-73.9383,
58334,58334,58,2349,2349,Albany St & Georgetta Dix Plz,,42.809507,-73.938299,
44842,58147,58,1582,1582,Carman Rd & Rainbow Dr,,42.72808,-73.93821,
59344,59344,58,3648,3648,Craig St & Duane Ave,,42.80212,-73.93806,
59043,59043,58,12470,12470,Chrisler Ave & Altamont Ave (Near CVS),,42.79039,-73.938,
60133,60133,58,3606,3606,Craig St & Duane Ave,,42.802069,-73.937952,
58432,58432,58,3526,3526,Franklin St & Lafayette St,,42.81282,-73.93787,
59853,59853,58,1612,1612,Carman Rd & Sunset Ln,,42.72695,-73.93779,
59743,59743,58,3593,3593,Nott Terr & State St,,42.81049,-73.93764,
60135,60135,58,3604,3604,Craig St & Delamont Ave,,42.803441,-73.937222,
60357,60357,58,11230,11230,Altamont Ave & DeWitt Ave,,42.79004,-73.93715,
59662,59662,58,2404,2404,Craig St & Delamont Ave,,42.803755,-73.937132,
58699,58699,58,12453,12453,Altamont Ave & Van Cortland St,,42.79011,-73.93685,
59517,59517,58,3670,3670,Nott Terr & Chapel St,,42.811321,-73.936625,
58691,58691,58,2938,2938,Carman Rd & W. Old State Rd,,42.72483,-73.93659,
59073,59073,58,2302,2302,Albany St & Hulett St,,42.80691,-73.93639,
59075,59075,58,2304,2304,Craig St & Emmett St,,42.805083,-73.936233,
59567,59567,58,3589,3589,Nott Terr & Franklin St,,42.8114,-73.93621,
60263,60263,58,3645,3645,Craig St & Emmett St,,42.80538,-73.93615,
59908,59908,58,3724,3724,Albany St & Hulett St,,42.806768,-73.936121,
59852,59852,58,1613,1613,Carman Rd &  E. Old State Rd,,42.72436,-73.93606,
60164,60164,58,11229,11229,Altamont Ave & Van Cortland St,,42.79103,-73.93548,
59996,59996,58,964,964,Rt 146 & Tawasentha Park,,42.70354,-73.9354,
60171,60171,58,959,959,Rt 146 & Tawasentha Park,,42.70367,-73.93517,
58624,58624,58,3681,3681,3770 Carman Rd (Carman Plaza),,42.72272,-73.93511,
44843,58148,58,1581,1581,3770 Carman Rd (Carman Plaza),,42.72293,-73.93507,
60065,60065,58,2393,2393,State St & Hulett St,,42.807533,-73.934802,
59501,59501,58,2439,2439,Rt 50 & Rudy Chase Dr,,42.85997,-73.93472,
58412,58412,58,2650,2650,State St & Mynderse St,,42.80758,-73.93467,
58721,58721,58,2327,2327,Rt 50 & Socha Plaza,,42.860392,-73.934469,
58623,58623,58,3680,3680,Carman Rd & Morningside Dr,,42.72072,-73.9341,
44844,58149,58,1580,1580,Carman Rd & Morningside Dr,,42.72066,-73.934,
59967,59967,58,12429,12429,Seward Pl & South Ave,,42.816415,-73.933838,
59587,59587,58,12406,12406,Seward Pl & South Ave,,42.816709,-73.933749,
60499,60499,58,3628,3628,Nott Terr & Eastern Ave (Shaffer Heights),,42.813932,-73.933669,
58700,58700,58,12452,12452,Altamont Ave & Richard St,,42.792206,-73.933661,
59102,59102,58,1534,1534,Nott Terr & Liberty,,42.814611,-73.933392,
59822,59822,58,1579,1579,Carman Rd & Ann Dr,,42.71901,-73.93316,
59986,59986,58,11216,11216,Altamont Ave & Woolsey St,,42.792571,-73.932978,
58327,58327,58,2344,2344,Rt 50 @ Target Glenville,,42.867397,-73.932824,
59507,59507,58,2437,2437,Rt 50 & Glenridge Rd,,42.868853,-73.932634,
58332,58332,58,2343,2343,204 Rt 50 (Target Glenville),,42.867034,-73.932625,
60239,60239,58,12430,12430,Seward Pl & Huron St,,42.818548,-73.932412,
59588,59588,58,12405,12405,Seward Pl & Roger Hull Pl,,42.818802,-73.932352,
58286,58286,58,3200,3200,State St & Steuben St - Steuben Station,,42.805445,-73.932253,
59646,59646,58,1625,1625,3900 Carman Rd (Trustco Bank),,42.715977,-73.932096,
59948,59948,58,2656,2656,State St & Steuben St - Steuben Station,,42.80515,-73.932063,
59821,59821,58,1578,1578,Carman Rd & Okara Dr,,42.7159,-73.93206,
58723,58723,58,2325,2325,Rt 50 & Surrey Rd,,42.8708,-73.93179,
59639,59639,58,10305,10305,Rt 50 & Surrey Rd,,42.87055,-73.93176,
58697,58697,58,12451,12451,Altamont Ave & Schuyler St,,42.79369,-73.93134,
59987,59987,58,11217,11217,Altamont Ave & Avenue H,,42.79366,-73.931274,
59452,59452,58,1519,1519,Union St & Union Ave,,42.814513,-73.931142,
59756,59756,58,12431,12431,Seward Pl & Nott St,,42.82043,-73.93105,
58500,58500,58,11299,11299,Rt 20 & Carpenter Village,,42.713819,-73.93103,
59579,59579,58,11301,11301,Rt 20 & Highland Dr,,42.71367,-73.93046,
59077,59077,58,2307,2307,Rt 50 & Price Chopper Plaza,,42.87305,-73.930378,
59092,59092,58,2324,2324,290 Rt 50 (Price Chopper Plaza),,42.873707,-73.930262,
59990,59990,58,11218,11218,Altamont Ave & Hamburg St,,42.794454,-73.930034,
58717,58717,58,2323,2323,Rt 50 & Lee Rd,,42.87816,-73.92998,
59406,59406,58,2191,2191,Maple Ave & Voorheesville Ave,,42.64994,-73.92993,
59574,59574,58,2186,2186,Prospect St & Main St,,42.65556,-73.92991,
60740,60740,58,2968,2968,State St & Swan St,,42.80322,-73.9299,
59070,59070,58,2308,2308,Rt 50 & Willowbrook Rd,,42.878211,-73.929878,
60275,60275,58,10593,10593,66 Maple Ave,,42.64992,-73.92963,
59801,59801,58,12649,12649,Prospect St & Main St,,42.655286,-73.929535,
58698,58698,58,12450,12450,Altamont Ave & California Ave,,42.79509,-73.92951,
59167,59167,58,2452,2452,State St & Swan St,,42.80304,-73.92949,
59518,59518,58,3677,3677,Rt 20 & Posson Rd,,42.71297,-73.92945,
59137,59137,58,1655,1655,Rt 20 & Gay Ln,,42.71301,-73.92918,
58696,58696,58,12456,12456,Duane Ave & Brandywine Ave,,42.799214,-73.929155,
59752,59752,58,12435,12435,100 S. Brandywine Ave (Stewart's),,42.80004,-73.92882,
59575,59575,58,2188,2188,S. Main St & Voorheesville Ave,,42.652775,-73.928608,
59616,59616,58,12650,12650,Main St & Center St,,42.652345,-73.928502,
58879,58879,58,12448,12448,Duane Ave & Kelton Ave,,42.79815,-73.92849,
59604,59604,58,11271,11271,Nott St & Carrie St,,42.820156,-73.928487,
58695,58695,58,12457,12457,Brandywine Ave & Albany St,,42.8001,-73.92838,
58358,58358,58,11620,11620,Nott St & Carrie St,,42.82021,-73.92834,
58693,58693,58,12455,12455,Duane Ave & Kelton Ave,,42.79799,-73.92814,
58694,58694,58,12454,12454,Altamont Ave & Watt St,,42.79662,-73.92799,
59578,59578,58,11300,11300,Rt 20 & Okara Dr,,42.71168,-73.92741,
58967,58967,58,1656,1656,Rt 20 & Okara Dr,,42.711867,-73.927379,
58280,58280,58,12833,12833,Brandywine & State St,,42.801064,-73.927215,
60737,60737,58,2961,2961,State St & Brandywine Ave,,42.8009,-73.92702,
58900,58900,58,2310,2310,Rt 50 & Pineridge Trailer Park,,42.88296,-73.92687,
60744,60744,58,2413,2413,Van Vranken Ave & Nott St,,42.82013,-73.92686,
58262,58262,58,11168,11168,Rt 50 & Pineridge Trailer Park,,42.883179,-73.926803,
59605,59605,58,11272,11272,Van Vranken Ave & Hattie St,,42.82071,-73.92642,
58910,58910,58,2261,2261,State St & McClellan St,,42.80006,-73.92632,
59878,59878,58,2414,2414,Van Vranken Ave & Hattie St,,42.8209,-73.92632,
59709,59709,58,3665,3665,Union St & Park Ave,,42.81265,-73.92595,
60248,60248,58,3965,3965,State St & McClellan St,,42.79986,-73.92584,
59649,59649,58,11622,11622,McClellan St & State St,,42.800105,-73.925725,
59455,59455,58,1517,1517,Union St & Park Ave,,42.812612,-73.925711,
58873,58873,58,12447,12447,McClellan St & State St,,42.800271,-73.92564,
58267,58267,58,11167,11167,Rt 50 & Charlton Rd,,42.885332,-73.925517,
59047,59047,58,11164,11164,Rt 50 & Charlton Rd,,42.885758,-73.9254,
59606,59606,58,11273,11273,Van Vranken Ave & Kenwood St,,42.822913,-73.924952,
59961,59961,58,3547,3547,Van Vranken Ave & Lang St,,42.82295,-73.92495,
59242,59242,58,11328,11328,State St & Division St - Division Station,,42.798767,-73.924762,
59130,59130,58,1658,1658,The Gade Farm,,42.709413,-73.924721,
60508,60508,58,3627,3627,Union St & Wendell Ave,,42.81218,-73.92465,
59454,59454,58,1516,1516,Union St & Wendell Ave,,42.812127,-73.924416,
60630,60630,58,1721,1721,State St & Division St - Division Station,,42.79844,-73.924278,
59602,59602,58,11274,11274,Van Vranken Ave & Mason St,,42.82397,-73.92425,
59879,59879,58,2415,2415,Van Vranken Ave & Mason St,,42.82424,-73.92408,
59615,59615,58,12651,12651,Maple Rd & Joslin Ave,,42.649574,-73.924046,
60063,60063,58,2396,2396,Rt 50 & Pashley Rd,,42.888806,-73.923807,
59409,59409,58,2192,2192,Maple Rd & Joslin Ave,,42.64965,-73.92377,
60641,60641,58,2298,2298,McClellan St & Becker St,,42.80143,-73.92371,
58733,58733,58,2435,2435,Rt 50 & Pashley Rd,,42.889159,-73.92363,
59135,59135,58,1657,1657,The Gade Farm,,42.70866,-73.92356,
58872,58872,58,12446,12446,McClellan St & Becker St,,42.80161,-73.92354,
60366,60366,58,2387,2387,State St & Elm St,,42.797566,-73.923451,
58817,58817,58,10199,10199,Rt 146 & Rt 20,,42.70706,-73.923333,
58730,58730,58,3546,3546,Van Vranken Ave & Seneca St,,42.825658,-73.923185,
58331,58331,58,2342,2342,State St & Elm St,,42.79737,-73.92299,
59603,59603,58,11276,11276,Van Vranken Ave & Seneca St,,42.82585,-73.92296,
59599,59599,58,10197,10197,Rt 146 & Rt 20,,42.70731,-73.92281,
59783,59783,58,12500,12500,Nott St & Lennox Ave,,42.82002,-73.92265,
58253,58253,58,12498,12498,Nott St & Lennox Rd,,42.82014,-73.9222,
59608,59608,58,11278,11278,Van Vranken Ave & Gerling St,,42.8283,-73.92139,
59172,59172,58,3657,3657,Van Vranken Ave & Gerling St,,42.82848,-73.92135,
58875,58875,58,12445,12445,241 McClellan St (Daly Funeral Home),,42.80304,-73.9212,
59508,59508,58,2434,2434,Rt 50 & Harmon Rd,,42.891941,-73.921149,
60125,60125,58,2290,2290,State St & Robinson St,,42.795603,-73.921083,
58909,58909,58,2263,2263,State St & Robinson St,,42.79543,-73.92107,
58863,58863,58,2299,2299,242 McClellan St (Daly Funeral Home),,42.80301,-73.92106,
60062,60062,58,2397,2397,Rt 50 & Harmon Rd,,42.892135,-73.920944,
59285,59285,58,1503,1503,Union St & Elmer Ave,,42.81081,-73.92093,
59609,59609,58,11279,11279,Van Vranken Ave & Salina St,,42.829556,-73.920589,
58726,58726,58,3545,3545,Van Vranken Ave & Salina St,,42.82978,-73.92056,
60267,60267,58,10116,10116,Maple Rd & Rt 155,,42.64897,-73.92039,
59747,59747,58,392,392,Rt 20 & Western Turnpike Golf,,42.706884,-73.920385,
59408,59408,58,2193,2193,Maple Rd & Rt 155,,42.649,-73.91998,
59582,59582,58,11304,11304,Union St & Parkwood Blvd,,42.81054,-73.91988,
59289,59289,58,1504,1504,Union St & Bedford Rd,,42.81022,-73.91931,
58506,58506,58,2335,2335,Van Vranken Ave & Van Debogart St,,42.83213,-73.91916,
58912,58912,58,2265,2265,State St & Henry St,,42.793721,-73.919099,
58322,58322,58,11281,11281,Van Vranken Ave & Van Debogart St,,42.832283,-73.91898,
58874,58874,58,12444,12444,McClellan St & Bradley Blvd,,42.804636,-73.91863,
58179,58179,58,1736,1736,State St & Western Pkwy,,42.793385,-73.918589,
60520,60520,58,2974,2974,600 McClellan St (Ellis Health Center),,42.80503,-73.91788,
58323,58323,58,11283,11283,Van Vranken Ave & Wood Ave,,42.83427,-73.91781,
59744,59744,58,391,391,2343 Western Ave,,42.70655,-73.91764,
59171,59171,58,3655,3655,Wood Ave & Van Vranken Ave,,42.83434,-73.9176,
60532,60532,58,3718,3718,Nott St & Ellis Hospital,,42.81944,-73.91759,
60558,60558,58,12815,12815,2441 Watt St  (Schenectady Peaceful Warriors),,42.783836,-73.91742,
59453,59453,58,1514,1514,Union St & Ardsley Rd,,42.80953,-73.9173,
59407,59407,58,2190,2190,Maple Rd & Scotch Pine Dr,,42.64795,-73.91721,
58911,58911,58,2267,2267,State St & Elbert St,,42.792006,-73.917179,
60457,60457,58,532,532,Maple Rd & Scotch Pine Dr,,42.64794,-73.91704,
58957,58957,58,2447,2447,State St & Fehr Ave,,42.79189,-73.91685,
59761,59761,58,12438,12438,Rosa Rd & Athol Rd,,42.82114,-73.9165,
58287,58287,58,12834,12834,Wade Lupe Towers,,42.781267,-73.915501,
58255,58255,58,3519,3519,Nott St & Glenwood Rd,,42.818809,-73.91546,
58507,58507,58,2337,2337,Wood Ave & Avenue B,,42.83356,-73.91525,
58324,58324,58,11285,11285,Wood Ave & Avenue B,,42.833529,-73.915212,
59288,59288,58,1506,1506,Union St & Brandywine Ave,,42.80886,-73.9151,
60160,60160,58,3550,3550,McClellan St & Eastern Ave (Price Chopper),,42.806911,-73.914797,
59782,59782,58,12501,12501,Rosa Rd & Belmont Ave,,42.82244,-73.9146,
59458,59458,58,1513,1513,Union St & Brandywine Ave,,42.80872,-73.91444,
59750,59750,58,12437,12437,Rosa Rd & Wendell Ave,,42.82275,-73.91435,
58877,58877,58,12443,12443,McClellan St & Eastern Ave,,42.80751,-73.91405,
59314,59314,58,12835,12835,Cambridge Village Apartments,,42.782904,-73.914041,
60058,60058,58,1602,1602,Nott St & Oneida St,,42.81847,-73.91357,
58702,58702,58,12459,12459,McClellan St & Union St,,42.80793,-73.91312,
60237,60237,58,12432,12432,Wood Ave & Kailberg Rd,,42.83279,-73.91312,
59412,59412,58,2198,2198,Maple Rd & Forest Rd,,42.64656,-73.91302,
58876,58876,58,12442,12442,McClellan St & Union Ave,,42.80823,-73.913,
60190,60190,58,1806,1806,Maple Rd & Forest Dr,,42.64661,-73.91292,
59287,59287,58,1507,1507,Union St & McClellan St,,42.80797,-73.91283,
59585,59585,58,12402,12402,Kailberg Rd & Wood Ave,,42.83291,-73.91283,
59457,59457,58,1512,1512,Union St & McClellan St,,42.80799,-73.91258,
59074,59074,58,2303,2303,Rt 7 & Albany St,,42.784473,-73.912531,
58744,58744,58,2497,2497,1573 State St - Woodlawn Station,,42.787887,-73.912295,
60230,60230,58,2382,2382,State St & Woodlawn Plaza - Woodlawn Station,,42.787462,-73.912035,
58749,58749,58,2255,2255,Rt 50 & Hetchel Town Rd,,42.896828,-73.912033,
59746,59746,58,393,393,Rt 20 & Foundry Rd,,42.70432,-73.91178,
58899,58899,58,2311,2311,Rt 50 & Hetchel Town Rd,,42.89706,-73.91172,
60389,60389,58,12502,12502,Rosa Rd & Gerling St,,42.824319,-73.911649,
59745,59745,58,390,390,Western Ave & Willow St,,42.7043,-73.91145,
58864,58864,58,2819,2819,Nott St & Ardsley Pl,,42.818277,-73.911206,
58325,58325,58,11287,11287,Gerling St & Rosa Rd,,42.82426,-73.91116,
58570,58570,58,2793,2793,Nott St & Ardsley Pl,,42.818257,-73.910821,
58926,58926,58,1663,1663,Nott St & Phoenix Ave,,42.818074,-73.909924,
59456,59456,58,1511,1511,Union St & Morningside Ave,,42.80676,-73.90954,
58646,58646,58,2801,2801,Nott St & Phoenix Ave,,42.81804,-73.90951,
58234,58234,58,2649,2649,Gerling St & Sheridan Ave,,42.823462,-73.909472,
58502,58502,58,11290,11290,Hillside Ave & Niskayuna Gardens,,42.833264,-73.909286,
58326,58326,58,11286,11286,Hillside Ave at Village Meadows,,42.833225,-73.909241,
59780,59780,58,12503,12503,Rosa Rd & Fulton Ave,,42.825738,-73.90912,
60615,60615,58,2366,2366,State St & Jackson Ave,,42.784807,-73.909049,
58958,58958,58,2446,2446,State St & Fenwick St,,42.78488,-73.90896,
60559,60559,58,12814,12814,Schenectady High School,,42.814495,-73.908906,
59144,59144,58,2453,2453,Union St & Wright Ave,,42.806273,-73.908632,
59246,59246,58,12461,12461,McClellan St & The Plaza,,42.8118,-73.90826,
58878,58878,58,12440,12440,McClellan St & The Plaza,,42.81205,-73.90825,
60377,60377,58,12616,12616,Rosa Rd & Cresse Ave,,42.826723,-73.907948,
59247,59247,58,12462,12462,McClellan St & Grand Blvd,,42.81573,-73.90766,
60376,60376,58,12617,12617,Rosa Rd & Cresse Ave,,42.826901,-73.907654,
59760,59760,58,12439,12439,McClellan St & Grand Blvd,,42.81623,-73.90752,
58908,58908,58,2269,2269,State St & Roosevelt Ave,,42.78338,-73.90746,
58260,58260,58,3517,3517,Nott St & McClellan St,,42.817639,-73.907247,
59751,59751,58,12436,12436,Fulton Ave & Sheridan Ave,,42.82452,-73.90705,
58981,58981,58,2288,2288,State St & Elliot Ave,,42.783033,-73.906865,
58645,58645,58,2803,2803,Nott St & McClellan St,,42.81757,-73.90686,
59164,59164,58,2454,2454,Union St & Garner Ave,,42.80558,-73.90679,
60307,60307,58,3638,3638,Union St & Garner St,,42.8057,-73.90677,
58282,58282,58,3204,3204,Lancaster St & Gerling St,,42.822346,-73.906743,
58367,58367,58,10625,10625,Our Lady of Mercy Life Center,,42.7003,-73.90661,
44856,58161,58,1807,1807,Maple Rd & Hilton Dr,,42.64426,-73.90659,
60458,60458,58,534,534,Maple Rd & Hilton Rd,,42.64421,-73.90626,
58508,58508,58,2339,2339,Dorwalt Blvd & Mills Ten Eyck PW,,42.82358,-73.90573,
58816,58816,58,10198,10198,Western Ave & Mercy Care Ln,,42.70129,-73.90497,
60600,60600,58,2967,2967,State St & Van Zandt St,,42.780944,-73.904709,
59586,59586,58,12401,12401,Hillside Ave & Commerce Park,,42.83194,-73.9047,
58735,58735,58,2499,2499,State St & Van Zandt St,,42.78104,-73.90466,
58862,58862,58,2815,2815,Nott St & Lexington Ave,,42.81722,-73.90458,
58648,58648,58,2805,2805,Nott St & Lexington Ave,,42.817218,-73.904222,
44835,58140,58,3637,3637,Union St & Dean Ave,,42.80442,-73.90359,
58727,58727,58,2431,2431,768 Rt 50 (Saratoga Rd),,42.903981,-73.903588,
59166,59166,58,2457,2457,Union St & Dean St,,42.80429,-73.90347,
59185,59185,58,10226,10226,Hillside Ave & Rosa Rd,,42.831335,-73.902974,
59096,59096,58,2271,2271,State St & Gebhardt St,,42.77911,-73.90268,
59048,59048,58,11165,11165,Rt 50 & Dollar General,,42.905061,-73.902642,
60599,60599,58,10607,10607,Western Ave & Windingbrook Dr,,42.70023,-73.9026,
58303,58303,58,1592,1592,State St & Gebhardt St,,42.77923,-73.90253,
60168,60168,58,395,395,Western Ave & Windingbrook Dr,,42.70023,-73.90218,
58647,58647,58,2806,2806,Baker Ave & Nott St,,42.81681,-73.90199,
59410,59410,58,2194,2194,New Scotland Rd & Maple Rd,,42.63217,-73.90191,
59431,59431,58,11262,11262,Nott St & Baker Ave,,42.816816,-73.901851,
60596,60596,58,10115,10115,New Scotland Rd & Maple Rd,,42.63216,-73.9015,
59162,59162,58,2458,2458,Union St & Palmer Ave,,42.80334,-73.90105,
60355,60355,58,2381,2381,State St & Chiswell Rd,,42.777395,-73.900729,
58302,58302,58,1591,1591,State St & Chiswell St,,42.777,-73.90002,
59520,59520,58,3674,3674,Nott St & Dean St,,42.816415,-73.89963,
58250,58250,58,12497,12497,Nott St & Dean St,,42.81647,-73.8995,
59753,59753,58,12434,12434,Hillside Ave & Randi Road,,42.83052,-73.89945,
58509,58509,58,2338,2338,Hillside Ave & Hillcrest Village Rd,,42.83053,-73.89936,
58528,58528,58,2485,2485,Union St & Troy Pl,,42.80239,-73.89927,
60420,60420,58,2379,2379,State St & Gifford Rd,,42.77597,-73.89914,
58527,58527,58,2486,2486,Union St & Troy Pl,,42.80241,-73.89906,
58718,58718,58,2320,2320,Rt 50 & Lake Hill Rd,,42.909791,-73.898797,
58246,58246,58,2410,2410,Rt 50 & Lake Hill Rd,,42.910129,-73.898419,
60421,60421,58,2378,2378,State St & Linda Ln,,42.774583,-73.897571,
58424,58424,58,3695,3695,Nott St & Regent St,,42.81607,-73.89744,
59335,59335,58,2420,2420,State St & Linda Ln,,42.77456,-73.89733,
58251,58251,58,12496,12496,Nott St & Regent St,,42.816093,-73.89727,
60159,60159,58,3555,3555,Union St & Cornelius Ave,,42.80103,-73.89658,
58526,58526,58,2488,2488,1802 Union St,,42.800771,-73.896373,
60396,60396,58,12769,12769,Niskayuna Station,,42.77325,-73.89575,
60717,60717,58,12768,12768,Niskayuna Station,,42.772912,-73.895712,
58422,58422,58,3693,3693,Nott St & Clifton Park Rd,,42.81575,-73.89497,
58249,58249,58,12495,12495,Nott St & Clifton Park Rd,,42.815846,-73.894877,
60506,60506,58,3625,3625,Union St & Oregon Ave,,42.79984,-73.894732,
60605,60605,58,10604,10604,Hamilton Square (20 Mall),,42.698368,-73.894462,
58415,58415,58,2657,2657,State St & Balltown Rd,,42.771452,-73.894125,
60059,60059,58,1605,1605,Nott St & Balltown Rd,,42.81557,-73.89339,
59337,59337,58,2422,2422,Central Ave & Balltown Rd,,42.77072,-73.893037,
60158,60158,58,3554,3554,Union St & Balltown Rd,,42.798872,-73.892879,
60453,60453,58,2286,2286,Central Ave & Central Ave,,42.76962,-73.89179,
59239,59239,58,11327,11327,State St & Fairfax Ave,,42.76867,-73.89104,
59432,59432,58,11264,11264,Nott St & Shop Rite Plaza,,42.81628,-73.89026,
59430,59430,58,11263,11263,Nott St & US Post Office,,42.81538,-73.89006,
59336,59336,58,2423,2423,Central Ave & Fagan Ave,,42.767,-73.88888,
59888,59888,58,10264,10264,Central Ave & Fagan Ave,,42.76643,-73.88857,
58529,58529,58,2484,2484,Rt 7 & Rosendale Rd,,42.795568,-73.887932,
60201,60201,58,1808,1808,New Scotland Rd & Heldervue Ave,,42.62882,-73.88772,
44845,58150,58,3635,3635,Rt 7 & Saint Davids Ln,,42.79485,-73.88673,
59596,59596,58,10209,10209,Western Ave & Norman Ave,,42.69732,-73.88659,
58893,58893,58,2318,2318,Rt 50 & Forrest Rd,,42.92035,-73.88642,
59156,59156,58,2697,2697,Central Ave & Wilber Ave,,42.76447,-73.88632,
60255,60255,58,12175,12175,872 Rt 50 (Terry Morris Ford),,42.920511,-73.885996,
60173,60173,58,1038,1038,New Scotland Rd & Upper Font Grove Rd,,42.62831,-73.88577,
59749,59749,58,399,399,Western Ave & Cornell Ave,,42.69687,-73.88567,
59894,59894,58,569,569,New Scotland Rd & Mason Ln,,42.6283,-73.88561,
58748,58748,58,2254,2254,Central Ave & Fullerton Ave,,42.76408,-73.88559,
58530,58530,58,2483,2483,Rt 7 & Primrose Ln,,42.79451,-73.88432,
59414,59414,58,11318,11318,Central Ave & Canton St,,42.76226,-73.88384,
59201,59201,58,3277,3277,Western Ave & Pauline Ave,,42.69637,-73.88321,
60452,60452,58,2285,2285,Central Ave & Arrow St,,42.761221,-73.882336,
58584,58584,58,400,400,Western Ave & Highwood Cir,,42.6953,-73.88123,
