objectid,ntm_stop_i,ntm_feed_i,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
81707,81707,66,1222,TomAveNE,Tompkins St & Avery Ave,,43.04515600000,-76.18942400000
85945,85945,66,8826,OliLvaSX,Old Liverpool Rd & Lakeview Ter,,43.08915800000,-76.18935000000
81469,81469,66,5517,GrnHmeSX,Grand Ave & Homer Ave,,43.03639100000,-76.18933300000
85739,85739,66,659,MioWgeSE,Milton Ave & W.Genesee St,,43.05182500000,-76.18927000000
82343,82343,66,14914,MioGenSE,Milton Ave & W Genesee St,,43.05184300000,-76.18927000000
82042,82042,66,10245,GenMilNE,W Genesee St & Milton Ave,,43.05202200000,-76.18925800000
82744,82744,66,10897,GraHomNE,Grand Ave & Homer Ave,,43.03645400000,-76.18909800000
84639,84639,66,4839,GlwSuhNE,Glenwood Ave & Sunhill Ter,,43.02719700000,-76.18906900000
83688,83688,66,14769,VinAptSW,Vine St & Apartments - Flag Stop,,43.11708300000,-76.18884500000
81875,81875,66,12675,MilCayNW,Milton Ave & Cayuga St,,43.05106400000,-76.18877700000
83489,83489,66,11250,TomCodSW,Tompkins St & Cody Ave,,43.04538800000,-76.18868300000
81531,81531,66,4518,MioCaySE,Milton Ave & Cayuga St,,43.05090300000,-76.18859200000
82191,82191,66,4199,OnaIrqSW,Onondaga Rd & Iroquois Ave,,43.00888100000,-76.18854200000
81206,81206,66,10418,BelAusNE,Bellevue Ave & Austin Ave,,43.03126100000,-76.18853500000
79612,79612,66,8011,BeuAusSW,Bellevue Ave & Austin Ave,,43.03122500000,-76.18848600000
79740,79740,66,14471,TomCodNE,Tompkins St & Cody Ave,,43.04551300000,-76.18847400000
81467,81467,66,5511,GrnSarSW,Grand Ave & S Avery Ave,,43.03644400000,-76.18823400000
79997,79997,66,8731,OliKlsNE,Old Liverpool Rd & Kellars Ln,,43.08830700000,-76.18821500000
83879,83879,66,4201,OnaIrqNX,Onondaga Rd & Iroquois Ave,,43.00880900000,-76.18818400000
84601,84601,66,8449,VelGrnSE,Velasko Rd & Grand Ave,,43.03637300000,-76.18814800000
81877,81877,66,12676,MilHamNW,Milton Ave & Hamilton St,,43.05007900000,-76.18808700000
84395,84395,66,4834,GlwAusNE,Glenwood Ave & Austin Ave,,43.02684700000,-76.18799600000
85485,85485,66,2109,WezHecNE,Wetzel Rd & Henry Clay Blvd,,43.14918200000,-76.18795300000
84899,84899,66,4506,MioHamSE,Milton Ave & Hamilton St,,43.04990900000,-76.18789000000
85487,85487,66,2103,HecStlSE,Henry Clay Blvd & Stonedale Dr,,43.14691600000,-76.18786800000
85733,85733,66,652,WgeEmeNE,W.Genesee St & Emerson Ave,,43.05249600000,-76.18772700000
83490,83490,66,11251,TomWilSW,Tompkins St & Willis Ave,,43.04577300000,-76.18764700000
85470,85470,66,1863,HecBucSE,Henry Clay Blvd & Buckley Rd,,43.14133800000,-76.18749000000
80241,80241,66,3919,VelWonNW,Velasko Rd & W.Onondaga St,,43.03364200000,-76.18748400000
82733,82733,66,1860,HecBucSW,Henry Clay Blvd & Buckley Rd,,43.14036200000,-76.18746600000
81587,81587,66,14693,VelOnoNE,Velasko Rd & W Onondaga St,,43.03374000000,-76.18745900000
80784,80784,66,14470,TomWilNE,Tompkins St & Willis Ave,,43.04591600000,-76.18741200000
80568,80568,66,12677,MilSchNW,Milton Ave & Schuyler St,,43.04911200000,-76.18739700000
81813,81813,66,10222,OliLakNE,Old Liverpool Rd & Lakeview Dr,,43.08762600000,-76.18732600000
81769,81769,66,2098,HecFouSE,Henry Clay Blvd & Four Seasons Dr,,43.13876800000,-76.18728200000
83605,83605,66,3922,WonVelNE,W.Onondaga St & Velasko Rd,,43.03354300000,-76.18727500000
83607,83607,66,3920,WonVelSE,W.Onondaga St & Velasko Rd,,43.03351700000,-76.18727500000
81811,81811,66,10226,OliLakSX,Old Liverpool Rd & Lakeview Ter,,43.08735800000,-76.18722800000
85799,85799,66,4492,MioScySE,Milton Ave & Schuyler St,,43.04893300000,-76.18720000000
80004,80004,66,4195,OnaJopSW,Onondaga Rd & Josephine DR,,43.00847800000,-76.18719800000
85460,85460,66,10867,BelVelNE,Bellevue Ave & Velasko Rd,,43.03206600000,-76.18705400000
80747,80747,66,8909,HecDyrNW,Henry Clay Blvd  & Dey Rd,,43.13473000000,-76.18698900000
81082,81082,66,2079,HecRoySE,Henry Clay Blvd & Royal Meadow Dr,,43.13538400000,-76.18698800000
84962,84962,66,11010,BelVskSW,Bellevue Ave & Velasko Rd,,43.03200400000,-76.18695500000
81086,81086,66,2073,HecClrNW,Henry Clay Blvd & Glencrest Ave,,43.13341400000,-76.18686700000
80003,80003,66,4194,OnaJopNX,Onondaga Rd & Josephine Dr,,43.00841500000,-76.18685200000
81089,81089,66,2075,HecClrSE,Henry Clay Blvd & Glencrest Ave,,43.13320800000,-76.18678000000
84382,84382,66,4830,GlwDueNE,Glenwood Ave & Dundee Dr,,43.02643500000,-76.18673800000
80996,80996,66,14738,HenNorSW,Henry Clay Blvd & Norstar Blvd,,43.13121100000,-76.18669500000
81088,81088,66,2070,HecNosSE,Henry Clay Blvd & Norstar Blvd,,43.13129200000,-76.18663400000
82381,82381,66,649,WgeEmeSW,W.Genesee St & Emerson Ave,,43.05237900000,-76.18657900000
81874,81874,66,12678,MilUlsNW,Milton Ave & Ulster St,,43.04787600000,-76.18652200000
81698,81698,66,2066,HecWowSE,Henry Clay Blvd & Woodard Way,,43.12942900000,-76.18648700000
85876,85876,66,14414,EriHarNE,Erie Blvd W & Harbor St,,43.05605800000,-76.18637900000
84487,84487,66,4386,MioUlsSE,Milton Ave & Ulster St,,43.04772400000,-76.18634900000
85727,85727,66,9872,VinHenSW,Vine Street & Henry Clay Blvd - Flag Stop,,43.11824600000,-76.18623700000
83857,83857,66,8910,HecCrsNW,Henry Clay Blvd & Crossroads Park,,43.12469200000,-76.18613300000
83545,83545,66,8896,HecCrsE2,Henry Clay Blvd & Crossroads Park,HENRY CLAY BLVD & CROSSROADS PARK DR,43.12460300000,-76.18603400000
83303,83303,66,8877,7thEleNX,7th North St & Electronics Pkwy,,43.10098400000,-76.18601800000
85622,85622,66,2061,HecWidSE,Henry Clay Blvd & Winchester Dr,,43.12374300000,-76.18599800000
81315,81315,66,2054,HecCrsNW,Henry Clay Blvd & Crossroads Park,CROSSROADS PARK DR & HENRY CLAY BLVD,43.12125400000,-76.18583900000
83858,83858,66,8916,7thEleSX,7th North St & Electronics Pkwy,,43.10084100000,-76.18583300000
83487,83487,66,11252,TomMilSW,Tompkins St & Milton Ave,,43.04649700000,-76.18570900000
81873,81873,66,12679,MilTomNW,Milton Ave & Tompkins St,,43.04666700000,-76.18567100000
81204,81204,66,10415,StoVelNE,Stolp Ave & Velasko Rd,,43.02975600000,-76.18561200000
80750,80750,66,8907,WezNhpNE,Wetzel Rd & New Hope Rd,,43.14923400000,-76.18558000000
81318,81318,66,4824,VelEthNW,Velasko Rd & Ethel St,,43.02839500000,-76.18550300000
84411,84411,66,4817,VelFrdNW,Velasko Rd & Fairdale Ave,,43.02750000000,-76.18545400000
79611,79611,66,8012,BeuBunSW,Bellevue Ave & Bungalow Ter,,43.03245900000,-76.18542500000
81731,81731,66,8474,TomMioNE,Tompkins St & Milton Av,,43.04664900000,-76.18542500000
82049,82049,66,1057,VelGlwNW,Velasko Rd & Glenwood Ave,,43.02600500000,-76.18533200000
84410,84410,66,2045,HecClyNW,Henry Clay Blvd & Clayton Manor - Flag Stop,,43.11608800000,-76.18531300000
85971,85971,66,14413,HiaEriNE,Hiawatha Blvd & Erie Blvd W,,43.05542200000,-76.18530600000
83470,83470,66,8898,NosAptLO,Norstar Apartments Leasing Office,NORSTAR BLVD & CROSSROADS PARK DR,43.13141600000,-76.18525000000
85947,85947,66,8828,OliSrdSW,Old Liverpool Rd & School Rd W,,43.08585300000,-76.18522900000
82379,82379,66,644,WgeNloNW,W.Genesee St & N.Lowell Ave,,43.05230700000,-76.18517300000
82098,82098,66,10877,GleVelNE,Glenwood AVe & Velasko Rd,,43.02586100000,-76.18517200000
84865,84865,66,4176,OnaVelSW,Onondaga Rd & Velasko Rd,,43.00776900000,-76.18513900000
81087,81087,66,2072,NosAptNX,Norstar Blvd & Across from Leasing Office,,43.13147900000,-76.18508900000
82903,82903,66,9530,EleLimSW,Electronics Park & Limestone Dr,,43.10608700000,-76.18507500000
84412,84412,66,2040,HecMetNW,Henry Clay Blvd & Metropolitan Park - Flag Stop,,43.11405500000,-76.18495700000
84337,84337,66,14709,WtfHenNE,W Taft Rd & Henry Clay Rd,,43.11894400000,-76.18492700000
83352,83352,66,8727,OliSrdNE,Old Liverpool Rd & School Rd W,,43.08565600000,-76.18490800000
84853,84853,66,8466,WonBhaNX,W Onondaga St & Belleview Hgts Apts,,43.03363200000,-76.18483200000
84854,84854,66,8467,WonBhaSX,W Onondaga St & Belleview Hgts Apts,,43.03358700000,-76.18481900000
85605,85605,66,4179,OnaVelNE,Onondaga Rd & Velasko Rd,,43.00770700000,-76.18479300000
81898,81898,66,1852,WtfHecSE,W.Taft Rd & Henry Clay Blvd,,43.11906000000,-76.18469300000
80441,80441,66,1302,McdVelSW,McDonald Rd & Velesko Rd,,43.01640800000,-76.18462500000
82480,82480,66,8575,VelHdhWX,Velasko Rd & Hillbrook Dtn Home,,43.01180600000,-76.18442000000
83861,83861,66,8915,EleLmsSE,Electronics Pkwy & Limestone Dr,,43.10700900000,-76.18427100000
79610,79610,66,8013,BeuUplSW,Bellevue Ave & Upland Rd,,43.03251200000,-76.18421600000
83859,83859,66,8917,7thVrhSX,7th North St & Voorhies St,,43.10027600000,-76.18419100000
83304,83304,66,8876,7thVrhNE,7th North St & Voorhies La,,43.10022200000,-76.18385800000
83856,83856,66,8913,HecHokNW,Henry Clay Blvd & Hopkins Rd - Flag Stop,,43.10894200000,-76.18375100000
83353,83353,66,8726,OliLvaNE,Old Liverpool Rd & Lakeview Apts,,43.08468800000,-76.18367400000
80615,80615,66,2037,EleHokSE,Electronics Pky & Hopkins Rd,,43.10853900000,-76.18364000000
85064,85064,66,632,WgeWfaNE,W.Genesee St & W.Fayette St,,43.05216300000,-76.18363000000
80312,80312,66,637,WgeWfaSW,W.Genesee St & W.Fayette St,,43.05211800000,-76.18351900000
82943,82943,66,7192,HbwSfbNX,Hiawatha Blvd W & State Fair Blvd,,43.05686300000,-76.18345300000
83488,83488,66,11253,TomEmeSW,Tompkins St & Emerson Ave,,43.04735500000,-76.18342500000
85202,85202,66,8671,WgeWfaNE,W. Genesee St. & West Fayette St,,43.05214500000,-76.18339600000
83176,83176,66,10058,StoNewSW,Stonedale Dr. & New Hope E.,,43.14730800000,-76.18338200000
84484,84484,66,4383,TomEmeNE,Tompkins St & Emerson Ave,,43.04748000000,-76.18325200000
79609,79609,66,8014,BeuWlcSW,Bellevue Ave & Wolcott Ave,,43.03254800000,-76.18315500000
80971,80971,66,10431,FayHamNE,W Fayette St & Hamilton St,,43.05164300000,-76.18301400000
83514,83514,66,16942,WonKanSW,W Onondaga St & Kandace St,,43.03356800000,-76.18287000000
83990,83990,66,17913,PrvHseLM,Providence House Front Entrance,,43.03380100000,-76.18285700000
82373,82373,66,9848,LimLarNE,Limestone Dr & Larkin St,,43.10665900000,-76.18272800000
80236,80236,66,3917,WonKanSW,W.Onondaga St & Kandace St,W ONONDAGA ST & KANDACE ST,43.03363100000,-76.18272200000
81075,81075,66,4803,StpWlcNE,Stolp Ave & Wolcott Ave,,43.02984400000,-76.18268800000
80751,80751,66,8906,WezAnaNE,Wetzel Rd & Anadale La,,43.14941200000,-76.18251500000
85079,85079,66,7838,PrvHouLM,Providence House Apts,,43.03373800000,-76.18250000000
85458,85458,66,10863,BelKanNE,Belleveu Ave & Kandace St,,43.03261900000,-76.18240200000
85774,85774,66,10059,NewMajNW,New Hope E. & Majestic,,43.14578600000,-76.18239500000
85473,85473,66,1867,BeiWtfNW,Bear Rd & W.Taft Rd,,43.12177200000,-76.18231800000
82099,82099,66,10876,GleWolNE,Glenwood Ave & Wolcott Ave,,43.02500100000,-76.18226100000
84104,84104,66,14721,BeaWtfNE,Bear Rd & W Taft Rd,,43.12178100000,-76.18223200000
84010,84010,66,15401,FaySchSE,W Fayette St & Schuyler St,,43.05086400000,-76.18222500000
83863,83863,66,8918,7th925SW,7th North St @ 925 The Willows,,43.09945100000,-76.18221600000
85415,85415,66,17843,OliGrpSX,Old Liverpool Rd & Greenpoint Ave,,43.08347900000,-76.18220600000
81410,81410,66,7844,NosAptLM,Norstar Apartments,,43.13159400000,-76.18218500000
84955,84955,66,10995,TomLowSW,Tompkins St & Lowell Ave,,43.04785600000,-76.18209200000
83350,83350,66,8725,OliGptNE,Old Liverpool Rd & Greenpoint Ave,,43.08342500000,-76.18207000000
82870,82870,66,8494,TomSLoSX,Tompkins St & S Lowell Ave,,43.04789200000,-76.18200500000
82645,82645,66,8875,7th925NE,7th North Street @ 925 The Willows,,43.09935200000,-76.18191900000
79608,79608,66,8015,BeuRdeSW,Bellevue Ave & Reed Ave,,43.03259200000,-76.18189600000
79591,79591,66,17820,OnaOmsSX,Onondaga Rd & Onondaga Hill School,,43.00675600000,-76.18174800000
85997,85997,66,8486,TomNloNE,Tompkins St & N Lowell Ave,,43.04806200000,-76.18167200000
81842,81842,66,8669,EbwWgeNX,Erie Boulevard & West Genesee St,,43.05156200000,-76.18143400000
82692,82692,66,17813,HopBw1SW,Hopkins Rd & Brentwood Village Apts Bldgs 1-10,,43.10861900000,-76.18135500000
79587,79587,66,17825,Oli150NE,150 Old Liverpool Rd,,43.08277100000,-76.18125600000
84569,84569,66,5500,GrnHodSW,Grand Ave & Holden St,,43.03841100000,-76.18118700000
81687,81687,66,5498,GrnHodNX,Grand Ave & Holden St,,43.03846400000,-76.18106400000
84011,84011,66,15400,SyrUlsSE,Syracuse ST & Ulster St,,43.04976200000,-76.18104100000
81937,81937,66,1203,HodGrnSE,Holden St & Grand Ave,,43.03836600000,-76.18101500000
81594,81594,66,4356,TomCysNE,Tompkins St & Crysler St,,43.04837400000,-76.18089400000
84963,84963,66,11011,BelRidSW,Bellevue Ave & Rider Ave,,43.03261800000,-76.18087200000
81936,81936,66,1200,HatHodNE,Hartson St & Holden St,,43.03638700000,-76.18080700000
79599,79599,66,7189,HbwSpeSW,Hiawatha Blvd W & Spencer St,,43.05894700000,-76.18068600000
79598,79598,66,7188,HbwSpeNX,Hiawatha Blvd W & Spencer St,,43.05909900000,-76.18060000000
84157,84157,66,10061,MajWetSE,Majestic Dr & Wetzel Rd,,43.14940200000,-76.18055000000
82372,82372,66,9846,JunthoNE,Juneway Dr & Thornwood Dr,,43.10742800000,-76.18052900000
83864,83864,66,8919,7thCnhSW,7th North St & Chestnut Heights Dr,,43.09849200000,-76.18052500000
80335,80335,66,4788,StpRdrNE,Stolp Ave & Rider Ave,,43.02992300000,-76.18049200000
81706,81706,66,627,WgeParSW,W.Genesee St & Park Ave,,43.05247400000,-76.18034700000
82096,82096,66,10875,GleReeSE,Glenwood Ave & Reed Ave,,43.02527700000,-76.18030000000
84334,84334,66,14705,MajAlfSE,Majestic Dr & Alfred Dr,,43.14862300000,-76.18025400000
83200,83200,66,10051,7thElwNE,7th North & Elwood Davis,,43.09839400000,-76.18024100000
81150,81150,66,1367,TomSwiSW,Tompkins St & S.Wilbur Ave,,43.04859800000,-76.18020300000
81847,81847,66,17894,BeaChaNW,Bear Rd & Charter Oaks Apts,,43.12472500000,-76.18012900000
85483,85483,66,17896,BeaChaEX,Bear Rd & Charter Oaks Apartments,,43.12467200000,-76.18010400000
83351,83351,66,8724,Oli120NE,120 Old Liverpool Rd,,43.08186600000,-76.18007200000
84944,84944,66,15484,GrnHoeSW,Grand Ave & Hoefler St,,43.03857100000,-76.17996600000
85996,85996,66,8485,SwiWfaSE,S Wilbur Ave & W Fayette St,,43.04841900000,-76.17983300000
84817,84817,66,5467,HatHofSW,Hartson St & Hoefler St,,43.03638700000,-76.17983200000
80249,80249,66,9926,SAS Arr.,Syracuse Academy of Science,,43.05236700000,-76.17980400000
80250,80250,66,9927,SAS LV.,Syracuse Academy of Science,,43.05258200000,-76.17979200000
79607,79607,66,8016,BeuMklSW,Bellevue Ave & Markland Ave,,43.03266200000,-76.17978700000
80238,80238,66,3913,WonHofSW,W.Onondaga St & Hoefler St,,43.03373700000,-76.17960000000
80540,80540,66,4239,SwiTnnSW,S Wilbur Ave & Tennyson Ave,,43.04807800000,-76.17957400000
85304,85304,66,5463,HatHofNE,Hartson St & Hoefler St,,43.03644900000,-76.17956100000
81709,81709,66,629,WgeLakSE,W.Genesee St & Lakeview Ave,,43.05264400000,-76.17950800000
81708,81708,66,625,WgeLakNX,W.Genesee St & Lakeview Ave,,43.05269800000,-76.17947100000
82341,82341,66,4771,StpMklNE,Stolp Ave & Markland Ave,,43.02995900000,-76.17938200000
79734,79734,66,14478,WilTenEN,S Wilbur Ave & Tennyson Ave,,43.04795300000,-76.17936400000
80237,80237,66,3915,WonHofNE,W.Onondaga St & Hoefler St,,43.03379000000,-76.17934100000
85459,85459,66,10860,BelHoeNE,Bellevue Ave & Hoeffler St,,43.03272500000,-76.17929300000
82697,82697,66,17814,HopBw2SW,Hopkins Rd & Brentwood Village Apts Bldgs 11-24,,43.10857300000,-76.17921800000
82158,82158,66,1261,OnaWseNW,Onondaga Rd & W.Seneca Tpk,,43.00578800000,-76.17904800000
81973,81973,66,4141,OnaGriSE,Onondaga Rd & Grolier Rd,,43.00579700000,-76.17897400000
81940,81940,66,1358,SwiBrySE,S Wilbur Ave & Bryant Ave,,43.04742400000,-76.17890800000
83546,83546,66,8893,PalBeiNE,Palomino Path & Bear Rd,,43.12642600000,-76.17874400000
80086,80086,66,8502,SwiBryEX,S Wilbur Ave & Bryant Ave,,43.04732600000,-76.17873600000
84943,84943,66,15485,GrnLydSW,Grand Ave & Lydell St,,43.03874900000,-76.17870700000
83261,83261,66,5455,HatLydSW,Hartson St & Lydell St,,43.03644900000,-76.17858600000
79606,79606,66,8017,BeuDuaSW,Bellevue Ave & Duane St,,43.03269800000,-76.17857700000
80240,80240,66,3910,WonLydSW,W.Onondaga St & Lydell St,,43.03378100000,-76.17841600000
85178,85178,66,5453,HatLydNE,Hartson St & Lydell St,,43.03650200000,-76.17835200000
82300,82300,66,10859,BelDuaNE,Bellevue Ave & Duane St,,43.03274200000,-76.17831800000
81508,81508,66,10994,WilWhiNW,S Wilbur Ave & Whittier Ave,,43.04681500000,-76.17831700000
80890,80890,66,1348,SwiWhiEX,S.Wilbur Ave & Whittier Ave,,43.04677100000,-76.17820600000
82691,82691,66,17812,275ElwSX,275 Elwood Davis Rd,,43.09844600000,-76.17820300000
80108,80108,66,4766,StpDuaNE,Stolp Ave & Duane St,,43.03000300000,-76.17814800000
80239,80239,66,3911,WonLydNE,W.Onondaga St & Lydell St,,43.03384300000,-76.17814400000
82097,82097,66,10874,GleCalSE,Glenwood AVe & Calvin Rd,,43.02198200000,-76.17805800000
80521,80521,66,8920,7thSlnSX,7th North St & Saslon Park Dr,,43.09685200000,-76.17805700000
84348,84348,66,4242,SwiCgaSW,S.Wilbur Ave & Coleridge Ave,,43.04600000000,-76.17754000000
85643,85643,66,12622,SenSouNE,W Seneca Tpke & South Ave,,43.00564400000,-76.17743300000
79538,79538,66,11543,WilColEN,S Wilbur Ave & Coleridge Ave,,43.04589300000,-76.17734300000
81908,81908,66,1935,MeiJunNE,Merrill Dr & Juneway Dr N,,43.10710400000,-76.17731800000
84942,84942,66,15486,GrnHerSW,Grand Ave & Herriman St,,43.03894600000,-76.17730000000
83375,83375,66,3906,WonArhSW,W.Onondaga St & Arthur St,,43.03383400000,-76.17724400000
84306,84306,66,10428,FaySyrNE,W Fayette St & Syracuse St,,43.04746800000,-76.17718100000
85523,85523,66,8921,7thHanSE,7th North St & Hanover Ave,,43.09624300000,-76.17718000000
79605,79605,66,8018,BeuArhSW,Bellevue Ave & Arthur St.,,43.03275100000,-76.17717100000
85385,85385,66,5438,HatHrmSW,Hartson St & Herriman St,,43.03650200000,-76.17716700000
83300,83300,66,8872,7thHanNE,7th North St & Hanover Ave,,43.09624300000,-76.17709400000
81147,81147,66,4390,BucOliNW,Buckley Rd & Old Liverpool Rd,,43.08070100000,-76.17708500000
85377,85377,66,9055,Buc100EX,Buckley Rd @ 100,,43.08074500000,-76.17701100000
81148,81148,66,4395,BucDebNW,Buckley Rd & Deborah Dr,,43.08175700000,-76.17701000000
83378,83378,66,3908,WonArhNE,W.Onondaga St & Arthur St,,43.03389600000,-76.17696000000
83422,83422,66,4403,BucCdzNW,Buckley Rd & Cadenza Ln,,43.08258100000,-76.17696000000
80998,80998,66,5434,HatHrmNE,Hartson St & Herriman St,,43.03656400000,-76.17695700000
83313,83313,66,4401,BucDebEW,Buckley Rd & Deborah Dr,,43.08156000000,-76.17694800000
82301,82301,66,10858,BelArtNE,Belleveue Ave & Arthur St,,43.03280400000,-76.17691200000
83310,83310,66,4407,BucGreSE,Buckley Rd & Greenfield Pkwy,,43.08239300000,-76.17689800000
84024,84024,66,8348,WgeSacNX,W Genesee St & Sackett St,,43.05318900000,-76.17686600000
81175,81175,66,8550,SwiBupNW,S Wilbur Ave & Burnet Park Dr,,43.04514900000,-76.17671400000
80422,80422,66,4758,StpArhNE,Stolp Ave & Arthur St,,43.03004700000,-76.17670500000
80280,80280,66,4415,BucRusSE,Buckley Rd & Russell Ave,,43.08341300000,-76.17662600000
83963,83963,66,4411,BucRusNW,Buckley Rd & Russell Ave,,43.08361900000,-76.17660100000
79537,79537,66,11542,WilConSE,S Wilbur Ave & Conservation Pl,,43.04500600000,-76.17648000000
84802,84802,66,1944,DriMerNW,Driftwood Dr & Merrill Dr,,43.10725500000,-76.17624300000
80279,80279,66,4417,BucRieNW,Buckley Rd & Ridge Ave,,43.08474700000,-76.17600700000
83657,83657,66,4423,BucEnoSE,Buckley Rd & E.Norwood Ave,,43.08490800000,-76.17584600000
84941,84941,66,15487,GrnCadSW,Grand Ave & Cadwell St,,43.03914200000,-76.17580700000
84964,84964,66,11012,BllGedSW,Bellevue Ave & S Geddes St,,43.03281200000,-76.17570300000
82053,82053,66,4314,SwiWmcWX,S Wilbur Ave & W.Marcellus St,,43.04405700000,-76.17566600000
82095,82095,66,10872,GleMcdNE,Glenwood Ave & McDonald Rd,,43.01959900000,-76.17554400000
84958,84958,66,4345,SwiWmcSE,S.Wilbur Ave & W.Marcellus St,,43.04394000000,-76.17546900000
81705,81705,66,621,WgeEurSX,W.Genesee St & Eureka St,,43.05343000000,-76.17545900000
79604,79604,66,8019,SgeGraNW,S.Geddes St & Grant Ave,,43.03198000000,-76.17540700000
84044,84044,66,11408,MagFaySE,Magnolia St & W Fayette St,,43.04669700000,-76.17535500000
84662,84662,66,4426,BucBecNW,Buckley Rd & Beechwood Ave,,43.08600000000,-76.17535100000
85327,85327,66,4430,BucBecEX,Buckley Rd & Beechwood Ave,,43.08589200000,-76.17535100000
84965,84965,66,11013,GedLafNW,S Geddes St & Laforte Ave,,43.03107600000,-76.17534700000
82295,82295,66,10856,GedGraSE,S Geddes St & Grant Ave,,43.03180100000,-76.17533400000
85522,85522,66,8922,7thMstSW,7th North St & Mayers St,,43.09494400000,-76.17529200000
81024,81024,66,4757,SgeStpNW,S.Geddes St & Stolp Ave,,43.03019800000,-76.17527400000
80176,80176,66,8881,WtfDiaSW,W Taft Rd & Diamond Rd,,43.12131100000,-76.17526500000
